,id,value,date,type,event_id,event_type,frequency,datetime
166,92152,27.38,2021-02-10T20:53:33.815Z,temperature,10,cough,18.16,2021-02-10 20:53:33.815
167,92255,1003.05,2021-02-10T20:53:33.827Z,pressure,10,cough,25.5,2021-02-10 20:53:33.827
168,92254,1003.22,2021-02-10T20:53:33.866Z,pressure,10,cough,25.5,2021-02-10 20:53:33.866
169,92151,27.54,2021-02-10T20:53:33.870Z,temperature,10,cough,18.16,2021-02-10 20:53:33.870
170,92253,1003.57,2021-02-10T20:53:33.905Z,pressure,10,cough,25.5,2021-02-10 20:53:33.905
171,92150,27.59,2021-02-10T20:53:33.925Z,temperature,10,cough,18.16,2021-02-10 20:53:33.925
172,92252,1003.9,2021-02-10T20:53:33.944Z,pressure,10,cough,25.5,2021-02-10 20:53:33.944
173,92149,27.68,2021-02-10T20:53:33.981Z,temperature,10,cough,18.16,2021-02-10 20:53:33.981
174,92251,1004.39,2021-02-10T20:53:33.984Z,pressure,10,cough,25.5,2021-02-10 20:53:33.984
175,92250,1005.41,2021-02-10T20:53:34.023Z,pressure,10,cough,25.5,2021-02-10 20:53:34.023
176,92148,27.78,2021-02-10T20:53:34.036Z,temperature,10,cough,18.16,2021-02-10 20:53:34.036
177,92249,1005.77,2021-02-10T20:53:34.062Z,pressure,10,cough,25.5,2021-02-10 20:53:34.062
178,92147,27.85,2021-02-10T20:53:34.091Z,temperature,10,cough,18.16,2021-02-10 20:53:34.091
179,92248,1005.89,2021-02-10T20:53:34.101Z,pressure,10,cough,25.5,2021-02-10 20:53:34.101
180,92247,1005.97,2021-02-10T20:53:34.140Z,pressure,10,cough,25.5,2021-02-10 20:53:34.140
181,92146,27.88,2021-02-10T20:53:34.146Z,temperature,10,cough,18.16,2021-02-10 20:53:34.146
182,92246,1005.93,2021-02-10T20:53:34.180Z,pressure,10,cough,25.5,2021-02-10 20:53:34.180
183,92145,27.89,2021-02-10T20:53:34.201Z,temperature,10,cough,18.16,2021-02-10 20:53:34.201
184,92245,1005.92,2021-02-10T20:53:34.219Z,pressure,10,cough,25.5,2021-02-10 20:53:34.219
185,92144,27.93,2021-02-10T20:53:34.256Z,temperature,10,cough,18.16,2021-02-10 20:53:34.256
186,92244,1005.83,2021-02-10T20:53:34.258Z,pressure,10,cough,25.5,2021-02-10 20:53:34.258
187,92243,1010.19,2021-02-10T20:53:34.297Z,pressure,10,cough,25.5,2021-02-10 20:53:34.297
