,id,value,date,type,event_id,event_type,frequency,datetime
128,77238,28.16,2021-02-10T18:34:41.757Z,temperature,9,talking,18.12,2021-02-10 18:34:41.757
129,77366,1006.61,2021-02-10T18:34:41.764Z,pressure,9,talking,25.48,2021-02-10 18:34:41.764
130,77365,1006.62,2021-02-10T18:34:41.803Z,pressure,9,talking,25.48,2021-02-10 18:34:41.803
131,77237,28.19,2021-02-10T18:34:41.812Z,temperature,9,talking,18.12,2021-02-10 18:34:41.812
132,77364,1006.6,2021-02-10T18:34:41.843Z,pressure,9,talking,25.48,2021-02-10 18:34:41.843
133,77236,28.23,2021-02-10T18:34:41.867Z,temperature,9,talking,18.12,2021-02-10 18:34:41.867
134,77363,1006.66,2021-02-10T18:34:41.882Z,pressure,9,talking,25.48,2021-02-10 18:34:41.882
135,77362,1006.65,2021-02-10T18:34:41.921Z,pressure,9,talking,25.48,2021-02-10 18:34:41.921
136,77235,28.28,2021-02-10T18:34:41.922Z,temperature,9,talking,18.12,2021-02-10 18:34:41.922
137,77361,1006.65,2021-02-10T18:34:41.960Z,pressure,9,talking,25.48,2021-02-10 18:34:41.960
138,77234,28.3,2021-02-10T18:34:41.978Z,temperature,9,talking,18.12,2021-02-10 18:34:41.978
139,77360,1006.56,2021-02-10T18:34:41.999Z,pressure,9,talking,25.48,2021-02-10 18:34:41.999
140,77233,28.31,2021-02-10T18:34:42.033Z,temperature,9,talking,18.12,2021-02-10 18:34:42.033
141,77359,1006.64,2021-02-10T18:34:42.039Z,pressure,9,talking,25.48,2021-02-10 18:34:42.039
142,77358,1006.64,2021-02-10T18:34:42.078Z,pressure,9,talking,25.48,2021-02-10 18:34:42.078
143,77232,28.38,2021-02-10T18:34:42.088Z,temperature,9,talking,18.12,2021-02-10 18:34:42.088
144,77357,1006.66,2021-02-10T18:34:42.117Z,pressure,9,talking,25.48,2021-02-10 18:34:42.117
145,77231,28.4,2021-02-10T18:34:42.143Z,temperature,9,talking,18.12,2021-02-10 18:34:42.143
146,77356,1006.61,2021-02-10T18:34:42.156Z,pressure,9,talking,25.48,2021-02-10 18:34:42.156
147,77355,1006.64,2021-02-10T18:34:42.196Z,pressure,9,talking,25.48,2021-02-10 18:34:42.196
148,77230,28.37,2021-02-10T18:34:42.198Z,temperature,9,talking,18.12,2021-02-10 18:34:42.198
149,77354,1006.65,2021-02-10T18:34:42.235Z,pressure,9,talking,25.48,2021-02-10 18:34:42.235
150,77229,28.42,2021-02-10T18:34:42.254Z,temperature,9,talking,18.12,2021-02-10 18:34:42.254
151,77353,1006.57,2021-02-10T18:34:42.274Z,pressure,9,talking,25.48,2021-02-10 18:34:42.274
152,77228,28.45,2021-02-10T18:34:42.309Z,temperature,9,talking,18.12,2021-02-10 18:34:42.309
153,77352,1006.56,2021-02-10T18:34:42.313Z,pressure,9,talking,25.48,2021-02-10 18:34:42.313
154,77351,1006.53,2021-02-10T18:34:42.353Z,pressure,9,talking,25.48,2021-02-10 18:34:42.353
155,77227,28.43,2021-02-10T18:34:42.364Z,temperature,9,talking,18.12,2021-02-10 18:34:42.364
156,77350,1006.54,2021-02-10T18:34:42.392Z,pressure,9,talking,25.48,2021-02-10 18:34:42.392
157,77226,28.46,2021-02-10T18:34:42.419Z,temperature,9,talking,18.12,2021-02-10 18:34:42.419
158,77349,1006.53,2021-02-10T18:34:42.431Z,pressure,9,talking,25.48,2021-02-10 18:34:42.431
159,77348,1006.57,2021-02-10T18:34:42.470Z,pressure,9,talking,25.48,2021-02-10 18:34:42.470
160,77225,28.55,2021-02-10T18:34:42.474Z,temperature,9,talking,18.12,2021-02-10 18:34:42.474
161,77347,1006.58,2021-02-10T18:34:42.510Z,pressure,9,talking,25.48,2021-02-10 18:34:42.510
162,77224,28.49,2021-02-10T18:34:42.530Z,temperature,9,talking,18.12,2021-02-10 18:34:42.530
163,77346,1006.6,2021-02-10T18:34:42.549Z,pressure,9,talking,25.48,2021-02-10 18:34:42.549
164,77223,28.54,2021-02-10T18:34:42.585Z,temperature,9,talking,18.12,2021-02-10 18:34:42.585
165,77345,1006.6,2021-02-10T18:34:42.588Z,pressure,9,talking,25.48,2021-02-10 18:34:42.588
166,77344,1006.64,2021-02-10T18:34:42.627Z,pressure,9,talking,25.48,2021-02-10 18:34:42.627
167,77222,28.53,2021-02-10T18:34:42.640Z,temperature,9,talking,18.12,2021-02-10 18:34:42.640
168,77343,1006.64,2021-02-10T18:34:42.667Z,pressure,9,talking,25.48,2021-02-10 18:34:42.667
169,77221,28.57,2021-02-10T18:34:42.695Z,temperature,9,talking,18.12,2021-02-10 18:34:42.695
170,77342,1006.68,2021-02-10T18:34:42.706Z,pressure,9,talking,25.48,2021-02-10 18:34:42.706
171,77341,1006.64,2021-02-10T18:34:42.745Z,pressure,9,talking,25.48,2021-02-10 18:34:42.745
172,77516,28.55,2021-02-10T18:34:42.778Z,temperature,9,talking,18.02,2021-02-10 18:34:42.778
173,77340,1006.64,2021-02-10T18:34:42.784Z,pressure,9,talking,25.48,2021-02-10 18:34:42.784
174,77339,1006.61,2021-02-10T18:34:42.824Z,pressure,9,talking,25.48,2021-02-10 18:34:42.824
175,77515,28.55,2021-02-10T18:34:42.834Z,temperature,9,talking,18.02,2021-02-10 18:34:42.834
176,77338,1006.62,2021-02-10T18:34:42.863Z,pressure,9,talking,25.48,2021-02-10 18:34:42.863
177,77514,28.56,2021-02-10T18:34:42.889Z,temperature,9,talking,18.02,2021-02-10 18:34:42.889
178,77337,1006.58,2021-02-10T18:34:42.902Z,pressure,9,talking,25.48,2021-02-10 18:34:42.902
179,77336,1006.58,2021-02-10T18:34:42.941Z,pressure,9,talking,25.48,2021-02-10 18:34:42.941
180,77513,28.59,2021-02-10T18:34:42.945Z,temperature,9,talking,18.02,2021-02-10 18:34:42.945
181,77335,1006.53,2021-02-10T18:34:42.981Z,pressure,9,talking,25.48,2021-02-10 18:34:42.981
182,77512,28.6,2021-02-10T18:34:43.000Z,temperature,9,talking,18.02,2021-02-10 18:34:43.000
183,77334,1006.48,2021-02-10T18:34:43.020Z,pressure,9,talking,25.48,2021-02-10 18:34:43.020
184,77511,28.6,2021-02-10T18:34:43.056Z,temperature,9,talking,18.02,2021-02-10 18:34:43.056
