,id,value,date,type,event_id,event_type,frequency,datetime
124,298,28.23,2021-02-10T15:11:20.610Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.610
125,421,1007.92,2021-02-10T15:11:20.634Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.634
126,297,28.18,2021-02-10T15:11:20.665Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.665
127,420,1007.91,2021-02-10T15:11:20.673Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.673
128,419,1007.92,2021-02-10T15:11:20.712Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.712
129,296,28.12,2021-02-10T15:11:20.720Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.720
130,418,1007.86,2021-02-10T15:11:20.752Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.752
131,295,28.03,2021-02-10T15:11:20.775Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.775
132,417,1007.86,2021-02-10T15:11:20.791Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.791
133,294,27.93,2021-02-10T15:11:20.830Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.830
134,416,1007.9,2021-02-10T15:11:20.830Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.830
135,415,1007.88,2021-02-10T15:11:20.869Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.869
136,293,27.79,2021-02-10T15:11:20.885Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
137,414,1007.88,2021-02-10T15:11:20.909Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.909
138,413,1007.84,2021-02-10T15:11:20.948Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.948
139,412,1007.85,2021-02-10T15:11:20.987Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.987
140,588,27.67,2021-02-10T15:11:20.988Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:20.988
141,411,1007.9,2021-02-10T15:11:21.027Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.027
142,587,27.52,2021-02-10T15:11:21.043Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.043
143,410,1007.86,2021-02-10T15:11:21.066Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.066
144,586,27.4,2021-02-10T15:11:21.099Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.099
145,409,1007.84,2021-02-10T15:11:21.105Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.105
146,408,1007.86,2021-02-10T15:11:21.145Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.145
147,585,27.32,2021-02-10T15:11:21.154Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.154
148,407,1007.88,2021-02-10T15:11:21.184Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.184
149,584,27.22,2021-02-10T15:11:21.210Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.210
150,406,1007.82,2021-02-10T15:11:21.223Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.223
151,405,1007.85,2021-02-10T15:11:21.263Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.263
152,583,27.14,2021-02-10T15:11:21.265Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.265
153,404,1007.82,2021-02-10T15:11:21.302Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.302
154,582,27.08,2021-02-10T15:11:21.320Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.320
155,403,1007.84,2021-02-10T15:11:21.341Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.341
156,581,26.99,2021-02-10T15:11:21.376Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.376
157,402,1007.83,2021-02-10T15:11:21.381Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.381
158,401,1007.83,2021-02-10T15:11:21.420Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.420
159,580,26.95,2021-02-10T15:11:21.431Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.431
160,400,1007.83,2021-02-10T15:11:21.459Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.459
161,579,26.86,2021-02-10T15:11:21.487Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.487
162,399,1007.8,2021-02-10T15:11:21.498Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.498
163,398,1007.81,2021-02-10T15:11:21.538Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.538
164,578,26.71,2021-02-10T15:11:21.542Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.542
165,397,1007.82,2021-02-10T15:11:21.577Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.577
166,577,26.63,2021-02-10T15:11:21.598Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.598
167,396,1007.81,2021-02-10T15:11:21.616Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.616
168,576,26.5,2021-02-10T15:11:21.653Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.653
169,395,1007.82,2021-02-10T15:11:21.656Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.656
170,394,1007.84,2021-02-10T15:11:21.695Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.695
171,575,26.32,2021-02-10T15:11:21.709Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.709
172,393,1007.83,2021-02-10T15:11:21.734Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
173,574,26.27,2021-02-10T15:11:21.764Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.764
174,684,1007.83,2021-02-10T15:11:21.782Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:21.782
175,573,26.17,2021-02-10T15:11:21.819Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.819
176,683,1007.86,2021-02-10T15:11:21.822Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:21.822
177,682,1007.85,2021-02-10T15:11:21.861Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:21.861
178,572,26.08,2021-02-10T15:11:21.875Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.875
179,681,1007.84,2021-02-10T15:11:21.900Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:21.900
180,571,26.01,2021-02-10T15:11:21.930Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.930
181,680,1007.86,2021-02-10T15:11:21.939Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:21.939
182,679,1007.84,2021-02-10T15:11:21.979Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:21.979
183,570,25.93,2021-02-10T15:11:21.986Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:21.986
184,678,1007.84,2021-02-10T15:11:22.018Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.018
185,569,25.82,2021-02-10T15:11:22.041Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.041
186,677,1007.9,2021-02-10T15:11:22.057Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.057
187,568,25.82,2021-02-10T15:11:22.097Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.097
188,676,1007.9,2021-02-10T15:11:22.097Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.097
189,675,1007.95,2021-02-10T15:11:22.136Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.136
190,567,25.75,2021-02-10T15:11:22.152Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.152
191,674,1007.96,2021-02-10T15:11:22.175Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.175
192,566,25.76,2021-02-10T15:11:22.207Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.207
193,673,1007.95,2021-02-10T15:11:22.214Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.214
194,672,1007.97,2021-02-10T15:11:22.254Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.254
195,565,25.67,2021-02-10T15:11:22.263Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.263
196,671,1007.95,2021-02-10T15:11:22.293Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.293
197,564,25.73,2021-02-10T15:11:22.318Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.318
198,670,1007.95,2021-02-10T15:11:22.332Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.332
199,669,1007.93,2021-02-10T15:11:22.372Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.372
200,563,25.77,2021-02-10T15:11:22.374Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.374
201,668,1007.97,2021-02-10T15:11:22.411Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.411
202,562,25.86,2021-02-10T15:11:22.429Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.429
203,667,1007.93,2021-02-10T15:11:22.450Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.450
204,561,25.94,2021-02-10T15:11:22.485Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.485
205,666,1007.93,2021-02-10T15:11:22.489Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.489
206,665,1007.95,2021-02-10T15:11:22.529Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.529
207,560,26.03,2021-02-10T15:11:22.540Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.540
208,664,1007.88,2021-02-10T15:11:22.568Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.568
209,559,26.11,2021-02-10T15:11:22.595Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.595
210,663,1007.93,2021-02-10T15:11:22.607Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.607
211,662,1007.92,2021-02-10T15:11:22.646Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.646
212,558,26.21,2021-02-10T15:11:22.651Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.651
213,661,1007.94,2021-02-10T15:11:22.686Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.686
214,557,26.33,2021-02-10T15:11:22.706Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.706
215,660,1007.87,2021-02-10T15:11:22.725Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.725
216,556,26.4,2021-02-10T15:11:22.762Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.762
217,659,1007.9,2021-02-10T15:11:22.764Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.764
218,658,1007.91,2021-02-10T15:11:22.804Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.804
