,id,value,date,type,event_id,event_type,frequency,start_time
164,578,26.71,2021-02-10 15:11:21.542,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
165,397,1007.82,2021-02-10 15:11:21.577,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
166,577,26.63,2021-02-10 15:11:21.598,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
167,396,1007.81,2021-02-10 15:11:21.616,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
168,576,26.5,2021-02-10 15:11:21.653,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
169,395,1007.82,2021-02-10 15:11:21.656,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
170,394,1007.84,2021-02-10 15:11:21.695,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
171,575,26.32,2021-02-10 15:11:21.709,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
172,393,1007.83,2021-02-10 15:11:21.734,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
173,574,26.27,2021-02-10 15:11:21.764,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
174,684,1007.83,2021-02-10 15:11:21.782,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
175,573,26.17,2021-02-10 15:11:21.819,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
176,683,1007.86,2021-02-10 15:11:21.822,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
177,682,1007.85,2021-02-10 15:11:21.861,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
178,572,26.08,2021-02-10 15:11:21.875,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
179,681,1007.84,2021-02-10 15:11:21.900,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
180,571,26.01,2021-02-10 15:11:21.930,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
181,680,1007.86,2021-02-10 15:11:21.939,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
182,679,1007.84,2021-02-10 15:11:21.979,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
183,570,25.93,2021-02-10 15:11:21.986,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
184,678,1007.84,2021-02-10 15:11:22.018,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
185,569,25.82,2021-02-10 15:11:22.041,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
186,677,1007.9,2021-02-10 15:11:22.057,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
187,568,25.82,2021-02-10 15:11:22.097,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
188,676,1007.9,2021-02-10 15:11:22.097,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
189,675,1007.95,2021-02-10 15:11:22.136,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
190,567,25.75,2021-02-10 15:11:22.152,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
191,674,1007.96,2021-02-10 15:11:22.175,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
192,566,25.76,2021-02-10 15:11:22.207,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
193,673,1007.95,2021-02-10 15:11:22.214,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
194,672,1007.97,2021-02-10 15:11:22.254,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
195,565,25.67,2021-02-10 15:11:22.263,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
196,671,1007.95,2021-02-10 15:11:22.293,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
197,564,25.73,2021-02-10 15:11:22.318,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
198,670,1007.95,2021-02-10 15:11:22.332,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
199,669,1007.93,2021-02-10 15:11:22.372,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
200,563,25.77,2021-02-10 15:11:22.374,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
201,668,1007.97,2021-02-10 15:11:22.411,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
202,562,25.86,2021-02-10 15:11:22.429,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
203,667,1007.93,2021-02-10 15:11:22.450,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
204,561,25.94,2021-02-10 15:11:22.485,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
205,666,1007.93,2021-02-10 15:11:22.489,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
206,665,1007.95,2021-02-10 15:11:22.529,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
207,560,26.03,2021-02-10 15:11:22.540,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
208,664,1007.88,2021-02-10 15:11:22.568,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
209,559,26.11,2021-02-10 15:11:22.595,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
210,663,1007.93,2021-02-10 15:11:22.607,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
211,662,1007.92,2021-02-10 15:11:22.646,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
212,558,26.21,2021-02-10 15:11:22.651,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
