,id,value,date,type,event_id,event_type,frequency,start_time
204,15053,22.02,2021-02-10 16:25:02.756,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
205,15177,1007.1,2021-02-10 16:25:02.773,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
206,15052,22.05,2021-02-10 16:25:02.811,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
207,15176,1007.13,2021-02-10 16:25:02.813,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
208,15175,1007.12,2021-02-10 16:25:02.852,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
209,15051,22.04,2021-02-10 16:25:02.866,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
210,15174,1007.11,2021-02-10 16:25:02.891,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
211,15050,22.05,2021-02-10 16:25:02.921,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
212,15173,1007.13,2021-02-10 16:25:02.931,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
213,15172,1007.13,2021-02-10 16:25:02.970,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
214,15049,22.04,2021-02-10 16:25:02.976,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
215,15171,1007.12,2021-02-10 16:25:03.009,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
216,15048,22.03,2021-02-10 16:25:03.031,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
217,15170,1007.12,2021-02-10 16:25:03.049,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
218,15047,22.04,2021-02-10 16:25:03.086,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
219,15169,1007.14,2021-02-10 16:25:03.088,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
220,15168,1007.11,2021-02-10 16:25:03.128,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
221,15046,22.06,2021-02-10 16:25:03.141,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
222,15167,1007.12,2021-02-10 16:25:03.167,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
223,15045,22.02,2021-02-10 16:25:03.196,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
224,15166,1007.11,2021-02-10 16:25:03.206,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
225,15165,1007.11,2021-02-10 16:25:03.246,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
226,15044,21.99,2021-02-10 16:25:03.251,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
227,15164,1007.13,2021-02-10 16:25:03.285,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
228,15043,22.04,2021-02-10 16:25:03.306,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
229,15163,1007.12,2021-02-10 16:25:03.324,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
230,15042,22.08,2021-02-10 16:25:03.361,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
231,15162,1007.12,2021-02-10 16:25:03.364,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
232,15161,1007.1,2021-02-10 16:25:03.403,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
233,15041,22.05,2021-02-10 16:25:03.416,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
234,15160,1007.13,2021-02-10 16:25:03.443,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
235,15040,21.98,2021-02-10 16:25:03.471,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
236,15159,1007.12,2021-02-10 16:25:03.482,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
237,15158,1007.14,2021-02-10 16:25:03.521,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
238,15039,22.07,2021-02-10 16:25:03.526,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
239,15157,1007.16,2021-02-10 16:25:03.561,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
240,15038,22.07,2021-02-10 16:25:03.581,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
241,15156,1007.12,2021-02-10 16:25:03.600,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
242,15037,21.97,2021-02-10 16:25:03.636,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
243,15155,1007.12,2021-02-10 16:25:03.639,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
244,15154,1007.15,2021-02-10 16:25:03.679,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
245,15036,22.06,2021-02-10 16:25:03.691,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
246,15153,1007.11,2021-02-10 16:25:03.718,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
247,15035,22.06,2021-02-10 16:25:03.746,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
248,15152,1007.11,2021-02-10 16:25:03.757,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
249,15151,1007.12,2021-02-10 16:25:03.797,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
250,15034,22.06,2021-02-10 16:25:03.801,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
251,15150,1007.13,2021-02-10 16:25:03.836,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
252,15033,22.04,2021-02-10 16:25:03.856,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
253,15149,1007.13,2021-02-10 16:25:03.876,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
