,id,value,date,type,event_id,event_type,frequency,start_time
170,77342,1006.68,2021-02-10 18:34:42.706,pressure,9,talking,25.48,2021-02-10 18:34:43.530
171,77341,1006.64,2021-02-10 18:34:42.745,pressure,9,talking,25.48,2021-02-10 18:34:43.530
172,77516,28.55,2021-02-10 18:34:42.778,temperature,9,talking,18.02,2021-02-10 18:34:48.272
173,77340,1006.64,2021-02-10 18:34:42.784,pressure,9,talking,25.48,2021-02-10 18:34:43.530
174,77339,1006.61,2021-02-10 18:34:42.824,pressure,9,talking,25.48,2021-02-10 18:34:43.530
175,77515,28.55,2021-02-10 18:34:42.834,temperature,9,talking,18.02,2021-02-10 18:34:48.272
176,77338,1006.62,2021-02-10 18:34:42.863,pressure,9,talking,25.48,2021-02-10 18:34:43.530
177,77514,28.56,2021-02-10 18:34:42.889,temperature,9,talking,18.02,2021-02-10 18:34:48.272
178,77337,1006.58,2021-02-10 18:34:42.902,pressure,9,talking,25.48,2021-02-10 18:34:43.530
179,77336,1006.58,2021-02-10 18:34:42.941,pressure,9,talking,25.48,2021-02-10 18:34:43.530
180,77513,28.59,2021-02-10 18:34:42.945,temperature,9,talking,18.02,2021-02-10 18:34:48.272
181,77335,1006.53,2021-02-10 18:34:42.981,pressure,9,talking,25.48,2021-02-10 18:34:43.530
182,77512,28.6,2021-02-10 18:34:43.000,temperature,9,talking,18.02,2021-02-10 18:34:48.272
183,77334,1006.48,2021-02-10 18:34:43.020,pressure,9,talking,25.48,2021-02-10 18:34:43.530
184,77511,28.6,2021-02-10 18:34:43.056,temperature,9,talking,18.02,2021-02-10 18:34:48.272
185,77333,1006.44,2021-02-10 18:34:43.059,pressure,9,talking,25.48,2021-02-10 18:34:43.530
186,77332,1006.39,2021-02-10 18:34:43.098,pressure,9,talking,25.48,2021-02-10 18:34:43.530
187,77510,28.64,2021-02-10 18:34:43.111,temperature,9,talking,18.02,2021-02-10 18:34:48.272
188,77331,1006.33,2021-02-10 18:34:43.138,pressure,9,talking,25.48,2021-02-10 18:34:43.530
189,77509,28.62,2021-02-10 18:34:43.167,temperature,9,talking,18.02,2021-02-10 18:34:48.272
190,77330,1006.25,2021-02-10 18:34:43.177,pressure,9,talking,25.48,2021-02-10 18:34:43.530
191,77329,1006.24,2021-02-10 18:34:43.216,pressure,9,talking,25.48,2021-02-10 18:34:43.530
192,77508,28.6,2021-02-10 18:34:43.222,temperature,9,talking,18.02,2021-02-10 18:34:48.272
193,77328,1006.27,2021-02-10 18:34:43.255,pressure,9,talking,25.48,2021-02-10 18:34:43.530
194,77507,28.59,2021-02-10 18:34:43.278,temperature,9,talking,18.02,2021-02-10 18:34:48.272
195,77327,1006.27,2021-02-10 18:34:43.295,pressure,9,talking,25.48,2021-02-10 18:34:43.530
196,77506,28.6,2021-02-10 18:34:43.333,temperature,9,talking,18.02,2021-02-10 18:34:48.272
197,77326,1006.25,2021-02-10 18:34:43.334,pressure,9,talking,25.48,2021-02-10 18:34:43.530
198,77325,1006.22,2021-02-10 18:34:43.373,pressure,9,talking,25.48,2021-02-10 18:34:43.530
199,77505,28.59,2021-02-10 18:34:43.389,temperature,9,talking,18.02,2021-02-10 18:34:48.272
200,77324,1006.2,2021-02-10 18:34:43.412,pressure,9,talking,25.48,2021-02-10 18:34:43.530
201,77504,28.56,2021-02-10 18:34:43.444,temperature,9,talking,18.02,2021-02-10 18:34:48.272
202,77323,1006.24,2021-02-10 18:34:43.452,pressure,9,talking,25.48,2021-02-10 18:34:43.530
203,77322,1006.23,2021-02-10 18:34:43.491,pressure,9,talking,25.48,2021-02-10 18:34:43.530
204,77503,28.6,2021-02-10 18:34:43.500,temperature,9,talking,18.02,2021-02-10 18:34:48.272
205,77321,1006.24,2021-02-10 18:34:43.530,pressure,9,talking,25.48,2021-02-10 18:34:43.530
206,77502,28.58,2021-02-10 18:34:43.555,temperature,9,talking,18.02,2021-02-10 18:34:48.272
207,77612,1006.18,2021-02-10 18:34:43.574,pressure,9,talking,25.5,2021-02-10 18:34:47.300
208,77501,28.55,2021-02-10 18:34:43.611,temperature,9,talking,18.02,2021-02-10 18:34:48.272
209,77611,1006.17,2021-02-10 18:34:43.613,pressure,9,talking,25.5,2021-02-10 18:34:47.300
210,77610,1006.19,2021-02-10 18:34:43.653,pressure,9,talking,25.5,2021-02-10 18:34:47.300
211,77500,28.52,2021-02-10 18:34:43.666,temperature,9,talking,18.02,2021-02-10 18:34:48.272
212,77609,1006.21,2021-02-10 18:34:43.692,pressure,9,talking,25.5,2021-02-10 18:34:47.300
213,77499,28.54,2021-02-10 18:34:43.722,temperature,9,talking,18.02,2021-02-10 18:34:48.272
214,77608,1006.24,2021-02-10 18:34:43.731,pressure,9,talking,25.5,2021-02-10 18:34:47.300
215,77607,1006.24,2021-02-10 18:34:43.770,pressure,9,talking,25.5,2021-02-10 18:34:47.300
216,77498,28.53,2021-02-10 18:34:43.777,temperature,9,talking,18.02,2021-02-10 18:34:48.272
217,77606,1006.25,2021-02-10 18:34:43.809,pressure,9,talking,25.5,2021-02-10 18:34:47.300
218,77497,28.52,2021-02-10 18:34:43.833,temperature,9,talking,18.02,2021-02-10 18:34:48.272
219,77605,1006.26,2021-02-10 18:34:43.849,pressure,9,talking,25.5,2021-02-10 18:34:47.300
220,77496,28.54,2021-02-10 18:34:43.888,temperature,9,talking,18.02,2021-02-10 18:34:48.272
221,77604,1006.23,2021-02-10 18:34:43.888,pressure,9,talking,25.5,2021-02-10 18:34:47.300
222,77603,1006.22,2021-02-10 18:34:43.927,pressure,9,talking,25.5,2021-02-10 18:34:47.300
223,77495,28.52,2021-02-10 18:34:43.944,temperature,9,talking,18.02,2021-02-10 18:34:48.272
224,77602,1006.27,2021-02-10 18:34:43.966,pressure,9,talking,25.5,2021-02-10 18:34:47.300
225,77494,28.52,2021-02-10 18:34:43.999,temperature,9,talking,18.02,2021-02-10 18:34:48.272
226,77601,1006.29,2021-02-10 18:34:44.006,pressure,9,talking,25.5,2021-02-10 18:34:47.300
227,77600,1006.33,2021-02-10 18:34:44.045,pressure,9,talking,25.5,2021-02-10 18:34:47.300
228,77493,28.52,2021-02-10 18:34:44.055,temperature,9,talking,18.02,2021-02-10 18:34:48.272
229,77599,1006.33,2021-02-10 18:34:44.084,pressure,9,talking,25.5,2021-02-10 18:34:47.300
230,77492,28.52,2021-02-10 18:34:44.110,temperature,9,talking,18.02,2021-02-10 18:34:48.272
231,77598,1006.4,2021-02-10 18:34:44.123,pressure,9,talking,25.5,2021-02-10 18:34:47.300
232,77597,1006.38,2021-02-10 18:34:44.162,pressure,9,talking,25.5,2021-02-10 18:34:47.300
233,77491,28.5,2021-02-10 18:34:44.166,temperature,9,talking,18.02,2021-02-10 18:34:48.272
234,77596,1006.43,2021-02-10 18:34:44.202,pressure,9,talking,25.5,2021-02-10 18:34:47.300
235,77490,28.53,2021-02-10 18:34:44.221,temperature,9,talking,18.02,2021-02-10 18:34:48.272
236,77595,1006.48,2021-02-10 18:34:44.241,pressure,9,talking,25.5,2021-02-10 18:34:47.300
237,77489,28.47,2021-02-10 18:34:44.277,temperature,9,talking,18.02,2021-02-10 18:34:48.272
238,77594,1006.52,2021-02-10 18:34:44.280,pressure,9,talking,25.5,2021-02-10 18:34:47.300
239,77593,1006.56,2021-02-10 18:34:44.319,pressure,9,talking,25.5,2021-02-10 18:34:47.300
240,77488,28.48,2021-02-10 18:34:44.332,temperature,9,talking,18.02,2021-02-10 18:34:48.272
241,77592,1006.58,2021-02-10 18:34:44.358,pressure,9,talking,25.5,2021-02-10 18:34:47.300
242,77487,28.47,2021-02-10 18:34:44.388,temperature,9,talking,18.02,2021-02-10 18:34:48.272
243,77591,1006.62,2021-02-10 18:34:44.398,pressure,9,talking,25.5,2021-02-10 18:34:47.300
244,77590,1006.67,2021-02-10 18:34:44.437,pressure,9,talking,25.5,2021-02-10 18:34:47.300
245,77486,28.43,2021-02-10 18:34:44.443,temperature,9,talking,18.02,2021-02-10 18:34:48.272
246,77589,1006.7,2021-02-10 18:34:44.476,pressure,9,talking,25.5,2021-02-10 18:34:47.300
247,77485,28.44,2021-02-10 18:34:44.499,temperature,9,talking,18.02,2021-02-10 18:34:48.272
248,77588,1006.71,2021-02-10 18:34:44.515,pressure,9,talking,25.5,2021-02-10 18:34:47.300
249,77484,28.46,2021-02-10 18:34:44.554,temperature,9,talking,18.02,2021-02-10 18:34:48.272
250,77587,1006.74,2021-02-10 18:34:44.555,pressure,9,talking,25.5,2021-02-10 18:34:47.300
251,77586,1006.8,2021-02-10 18:34:44.594,pressure,9,talking,25.5,2021-02-10 18:34:47.300
252,77483,28.39,2021-02-10 18:34:44.610,temperature,9,talking,18.02,2021-02-10 18:34:48.272
