,id,value,date,type,event_id,event_type,frequency,start_time
161,94032,1005.63,2021-02-10 22:18:20.684,pressure,12,cough,25.46,2021-02-10 22:18:21.273
162,94031,1005.61,2021-02-10 22:18:20.723,pressure,12,cough,25.46,2021-02-10 22:18:21.273
163,93953,26.16,2021-02-10 22:18:20.730,temperature,12,cough,18.15,2021-02-10 22:18:22.714
164,94030,1005.62,2021-02-10 22:18:20.762,pressure,12,cough,25.46,2021-02-10 22:18:21.273
165,93952,26.4,2021-02-10 22:18:20.785,temperature,12,cough,18.15,2021-02-10 22:18:22.714
166,94029,1005.65,2021-02-10 22:18:20.802,pressure,12,cough,25.46,2021-02-10 22:18:21.273
167,93951,26.56,2021-02-10 22:18:20.840,temperature,12,cough,18.15,2021-02-10 22:18:22.714
168,94028,1007.28,2021-02-10 22:18:20.841,pressure,12,cough,25.46,2021-02-10 22:18:21.273
169,94027,1007.03,2021-02-10 22:18:20.880,pressure,12,cough,25.46,2021-02-10 22:18:21.273
170,93950,26.69,2021-02-10 22:18:20.895,temperature,12,cough,18.15,2021-02-10 22:18:22.714
171,94026,1006.85,2021-02-10 22:18:20.920,pressure,12,cough,25.46,2021-02-10 22:18:21.273
172,93949,26.8,2021-02-10 22:18:20.950,temperature,12,cough,18.15,2021-02-10 22:18:22.714
173,94025,1006.86,2021-02-10 22:18:20.959,pressure,12,cough,25.46,2021-02-10 22:18:21.273
174,94024,1006.82,2021-02-10 22:18:20.998,pressure,12,cough,25.46,2021-02-10 22:18:21.273
175,93948,26.98,2021-02-10 22:18:21.006,temperature,12,cough,18.15,2021-02-10 22:18:22.714
176,94023,1006.72,2021-02-10 22:18:21.037,pressure,12,cough,25.46,2021-02-10 22:18:21.273
177,93947,27.28,2021-02-10 22:18:21.061,temperature,12,cough,18.15,2021-02-10 22:18:22.714
178,94022,1005.87,2021-02-10 22:18:21.077,pressure,12,cough,25.46,2021-02-10 22:18:21.273
179,93946,27.58,2021-02-10 22:18:21.116,temperature,12,cough,18.15,2021-02-10 22:18:22.714
180,94021,1005.66,2021-02-10 22:18:21.116,pressure,12,cough,25.46,2021-02-10 22:18:21.273
181,94020,1005.63,2021-02-10 22:18:21.155,pressure,12,cough,25.46,2021-02-10 22:18:21.273
182,93945,27.83,2021-02-10 22:18:21.171,temperature,12,cough,18.15,2021-02-10 22:18:22.714
183,94019,1005.62,2021-02-10 22:18:21.195,pressure,12,cough,25.46,2021-02-10 22:18:21.273
184,93944,27.96,2021-02-10 22:18:21.226,temperature,12,cough,18.15,2021-02-10 22:18:22.714
185,94018,1005.62,2021-02-10 22:18:21.234,pressure,12,cough,25.46,2021-02-10 22:18:21.273
186,94017,1005.67,2021-02-10 22:18:21.273,pressure,12,cough,25.46,2021-02-10 22:18:21.273
187,93943,27.99,2021-02-10 22:18:21.281,temperature,12,cough,18.15,2021-02-10 22:18:22.714
188,94208,1006.77,2021-02-10 22:18:21.304,pressure,12,cough,25.46,2021-02-10 22:18:25.035
189,93942,27.95,2021-02-10 22:18:21.336,temperature,12,cough,18.15,2021-02-10 22:18:22.714
190,94207,1006.44,2021-02-10 22:18:21.343,pressure,12,cough,25.46,2021-02-10 22:18:25.035
191,94206,1006.49,2021-02-10 22:18:21.382,pressure,12,cough,25.46,2021-02-10 22:18:25.035
192,93941,27.95,2021-02-10 22:18:21.391,temperature,12,cough,18.15,2021-02-10 22:18:22.714
193,94205,1006.48,2021-02-10 22:18:21.422,pressure,12,cough,25.46,2021-02-10 22:18:25.035
194,93940,27.85,2021-02-10 22:18:21.446,temperature,12,cough,18.15,2021-02-10 22:18:22.714
195,94204,1006.4,2021-02-10 22:18:21.461,pressure,12,cough,25.46,2021-02-10 22:18:25.035
196,94203,1006.13,2021-02-10 22:18:21.500,pressure,12,cough,25.46,2021-02-10 22:18:25.035
197,93939,27.7,2021-02-10 22:18:21.501,temperature,12,cough,18.15,2021-02-10 22:18:22.714
198,94202,1005.5,2021-02-10 22:18:21.539,pressure,12,cough,25.46,2021-02-10 22:18:25.035
199,93938,27.65,2021-02-10 22:18:21.557,temperature,12,cough,18.15,2021-02-10 22:18:22.714
200,94201,1005.18,2021-02-10 22:18:21.579,pressure,12,cough,25.46,2021-02-10 22:18:25.035
201,93937,27.5,2021-02-10 22:18:21.612,temperature,12,cough,18.15,2021-02-10 22:18:22.714
202,94200,1004.75,2021-02-10 22:18:21.618,pressure,12,cough,25.46,2021-02-10 22:18:25.035
203,94199,1004.59,2021-02-10 22:18:21.657,pressure,12,cough,25.46,2021-02-10 22:18:25.035
204,93936,27.39,2021-02-10 22:18:21.667,temperature,12,cough,18.15,2021-02-10 22:18:22.714
205,94198,1004.64,2021-02-10 22:18:21.696,pressure,12,cough,25.46,2021-02-10 22:18:25.035
206,93935,27.28,2021-02-10 22:18:21.722,temperature,12,cough,18.15,2021-02-10 22:18:22.714
207,94197,1004.76,2021-02-10 22:18:21.736,pressure,12,cough,25.46,2021-02-10 22:18:25.035
208,94196,1004.62,2021-02-10 22:18:21.775,pressure,12,cough,25.46,2021-02-10 22:18:25.035
209,93934,27.12,2021-02-10 22:18:21.777,temperature,12,cough,18.15,2021-02-10 22:18:22.714
210,94195,1004.51,2021-02-10 22:18:21.814,pressure,12,cough,25.46,2021-02-10 22:18:25.035
211,93933,26.95,2021-02-10 22:18:21.832,temperature,12,cough,18.15,2021-02-10 22:18:22.714
212,94194,1004.45,2021-02-10 22:18:21.854,pressure,12,cough,25.46,2021-02-10 22:18:25.035
213,93932,26.76,2021-02-10 22:18:21.887,temperature,12,cough,18.15,2021-02-10 22:18:22.714
214,94193,1004.36,2021-02-10 22:18:21.893,pressure,12,cough,25.46,2021-02-10 22:18:25.035
215,94192,1004.32,2021-02-10 22:18:21.932,pressure,12,cough,25.46,2021-02-10 22:18:25.035
216,93931,26.62,2021-02-10 22:18:21.942,temperature,12,cough,18.15,2021-02-10 22:18:22.714
