,id,value,date,type,event_id,event_type,frequency
7849,8816.0,1007.38,2021-02-12T20:36:14.865Z,pressure,1.0,cough,25.4
7851,8815.0,1007.28,2021-02-12T20:36:14.904Z,pressure,1.0,cough,25.4
7852,8814.0,1007.24,2021-02-12T20:36:14.944Z,pressure,1.0,cough,25.4
7854,8813.0,1007.26,2021-02-12T20:36:14.983Z,pressure,1.0,cough,25.4
7856,8812.0,1007.19,2021-02-12T20:36:15.023Z,pressure,1.0,cough,25.4
7857,8811.0,1007.18,2021-02-12T20:36:15.062Z,pressure,1.0,cough,25.4
7859,8810.0,1007.24,2021-02-12T20:36:15.101Z,pressure,1.0,cough,25.4
7861,8809.0,1007.16,2021-02-12T20:36:15.141Z,pressure,1.0,cough,25.4
7863,8808.0,1007.2,2021-02-12T20:36:15.180Z,pressure,1.0,cough,25.4
7864,8807.0,1007.13,2021-02-12T20:36:15.219Z,pressure,1.0,cough,25.4
7866,8806.0,1007.15,2021-02-12T20:36:15.259Z,pressure,1.0,cough,25.4
7868,8805.0,1007.16,2021-02-12T20:36:15.298Z,pressure,1.0,cough,25.4
7869,8804.0,1007.17,2021-02-12T20:36:15.337Z,pressure,1.0,cough,25.4
7871,8803.0,1007.13,2021-02-12T20:36:15.377Z,pressure,1.0,cough,25.4
7873,8802.0,1007.13,2021-02-12T20:36:15.416Z,pressure,1.0,cough,25.4
7875,8801.0,1007.11,2021-02-12T20:36:15.456Z,pressure,1.0,cough,25.4
7876,8800.0,1007.12,2021-02-12T20:36:15.495Z,pressure,1.0,cough,25.4
7878,8799.0,1007.13,2021-02-12T20:36:15.534Z,pressure,1.0,cough,25.4
7880,8798.0,1007.15,2021-02-12T20:36:15.574Z,pressure,1.0,cough,25.4
7881,8797.0,1007.14,2021-02-12T20:36:15.613Z,pressure,1.0,cough,25.4
7883,8796.0,1007.13,2021-02-12T20:36:15.652Z,pressure,1.0,cough,25.4
7885,8795.0,1007.17,2021-02-12T20:36:15.692Z,pressure,1.0,cough,25.4
7887,8794.0,1007.14,2021-02-12T20:36:15.731Z,pressure,1.0,cough,25.4
7888,8793.0,1007.25,2021-02-12T20:36:15.771Z,pressure,1.0,cough,25.4
7890,8792.0,1007.19,2021-02-12T20:36:15.810Z,pressure,1.0,cough,25.4
7892,8791.0,1007.1,2021-02-12T20:36:15.849Z,pressure,1.0,cough,25.4
7893,8790.0,1007.14,2021-02-12T20:36:15.889Z,pressure,1.0,cough,25.4
7895,9080.0,1007.13,2021-02-12T20:36:15.911Z,pressure,1.0,cough,25.44
7896,8789.0,1007.11,2021-02-12T20:36:15.928Z,pressure,1.0,cough,25.4
7898,9079.0,1007.11,2021-02-12T20:36:15.950Z,pressure,1.0,cough,25.44
7899,9078.0,1007.18,2021-02-12T20:36:15.990Z,pressure,1.0,cough,25.44
7901,9077.0,1007.11,2021-02-12T20:36:16.029Z,pressure,1.0,cough,25.44
7903,9076.0,1007.13,2021-02-12T20:36:16.068Z,pressure,1.0,cough,25.44
7904,9075.0,1007.09,2021-02-12T20:36:16.108Z,pressure,1.0,cough,25.44
7906,9074.0,1007.1,2021-02-12T20:36:16.147Z,pressure,1.0,cough,25.44
7908,9073.0,1007.08,2021-02-12T20:36:16.186Z,pressure,1.0,cough,25.44
7910,9072.0,1007.11,2021-02-12T20:36:16.225Z,pressure,1.0,cough,25.44
7911,9071.0,1007.09,2021-02-12T20:36:16.265Z,pressure,1.0,cough,25.44
7913,9070.0,1007.1,2021-02-12T20:36:16.304Z,pressure,1.0,cough,25.44
7915,9069.0,1007.11,2021-02-12T20:36:16.343Z,pressure,1.0,cough,25.44
7916,9068.0,1007.17,2021-02-12T20:36:16.383Z,pressure,1.0,cough,25.44
7918,9067.0,1007.2,2021-02-12T20:36:16.422Z,pressure,1.0,cough,25.44
7920,9066.0,1007.21,2021-02-12T20:36:16.461Z,pressure,1.0,cough,25.44
7922,9065.0,1007.08,2021-02-12T20:36:16.501Z,pressure,1.0,cough,25.44
7923,9064.0,1007.07,2021-02-12T20:36:16.540Z,pressure,1.0,cough,25.44
7925,9063.0,1007.05,2021-02-12T20:36:16.579Z,pressure,1.0,cough,25.44
7927,9062.0,1007.07,2021-02-12T20:36:16.619Z,pressure,1.0,cough,25.44
7928,9061.0,1007.07,2021-02-12T20:36:16.658Z,pressure,1.0,cough,25.44
7930,9060.0,1007.17,2021-02-12T20:36:16.697Z,pressure,1.0,cough,25.44
7932,9059.0,1007.14,2021-02-12T20:36:16.736Z,pressure,1.0,cough,25.44
7934,9058.0,1007.14,2021-02-12T20:36:16.776Z,pressure,1.0,cough,25.44
7935,9057.0,1007.12,2021-02-12T20:36:16.815Z,pressure,1.0,cough,25.44
7937,9056.0,1007.13,2021-02-12T20:36:16.854Z,pressure,1.0,cough,25.44
7939,9055.0,1007.09,2021-02-12T20:36:16.894Z,pressure,1.0,cough,25.44
7940,9054.0,1007.18,2021-02-12T20:36:16.933Z,pressure,1.0,cough,25.44
7942,9053.0,1007.34,2021-02-12T20:36:16.972Z,pressure,1.0,cough,25.44
7944,9052.0,1007.43,2021-02-12T20:36:17.012Z,pressure,1.0,cough,25.44
7946,9051.0,1007.45,2021-02-12T20:36:17.051Z,pressure,1.0,cough,25.44
7947,9050.0,1007.58,2021-02-12T20:36:17.090Z,pressure,1.0,cough,25.44
7949,9049.0,1007.69,2021-02-12T20:36:17.130Z,pressure,1.0,cough,25.44
7951,9048.0,1007.7,2021-02-12T20:36:17.169Z,pressure,1.0,cough,25.44
7952,9047.0,1007.72,2021-02-12T20:36:17.208Z,pressure,1.0,cough,25.44
7954,9046.0,1007.68,2021-02-12T20:36:17.247Z,pressure,1.0,cough,25.44
7956,9045.0,1007.56,2021-02-12T20:36:17.287Z,pressure,1.0,cough,25.44
7958,9044.0,1007.62,2021-02-12T20:36:17.326Z,pressure,1.0,cough,25.44
7959,9043.0,1007.54,2021-02-12T20:36:17.365Z,pressure,1.0,cough,25.44
7961,9042.0,1007.48,2021-02-12T20:36:17.405Z,pressure,1.0,cough,25.44
7963,9041.0,1007.47,2021-02-12T20:36:17.444Z,pressure,1.0,cough,25.44
7964,9040.0,1007.39,2021-02-12T20:36:17.483Z,pressure,1.0,cough,25.44
7966,9039.0,1007.25,2021-02-12T20:36:17.523Z,pressure,1.0,cough,25.44
7968,9038.0,1007.01,2021-02-12T20:36:17.562Z,pressure,1.0,cough,25.44
7970,9037.0,1006.96,2021-02-12T20:36:17.601Z,pressure,1.0,cough,25.44
7971,9036.0,1007.08,2021-02-12T20:36:17.641Z,pressure,1.0,cough,25.44
7973,9035.0,1006.88,2021-02-12T20:36:17.680Z,pressure,1.0,cough,25.44
7975,9034.0,1006.82,2021-02-12T20:36:17.719Z,pressure,1.0,cough,25.44
7976,9033.0,1006.86,2021-02-12T20:36:17.758Z,pressure,1.0,cough,25.44
7978,9032.0,1006.79,2021-02-12T20:36:17.798Z,pressure,1.0,cough,25.44
7980,9031.0,1006.74,2021-02-12T20:36:17.837Z,pressure,1.0,cough,25.44
7982,9030.0,1006.64,2021-02-12T20:36:17.876Z,pressure,1.0,cough,25.44
7983,9029.0,1006.64,2021-02-12T20:36:17.916Z,pressure,1.0,cough,25.44
7985,9028.0,1006.6,2021-02-12T20:36:17.955Z,pressure,1.0,cough,25.44
7987,9027.0,1006.59,2021-02-12T20:36:17.994Z,pressure,1.0,cough,25.44
7988,9026.0,1006.58,2021-02-12T20:36:18.034Z,pressure,1.0,cough,25.44
7990,9025.0,1006.56,2021-02-12T20:36:18.073Z,pressure,1.0,cough,25.44
7992,9024.0,1006.67,2021-02-12T20:36:18.112Z,pressure,1.0,cough,25.44
7994,9023.0,1006.69,2021-02-12T20:36:18.152Z,pressure,1.0,cough,25.44
7995,9022.0,1006.61,2021-02-12T20:36:18.191Z,pressure,1.0,cough,25.44
7997,9021.0,1006.63,2021-02-12T20:36:18.230Z,pressure,1.0,cough,25.44
7999,9020.0,1006.72,2021-02-12T20:36:18.269Z,pressure,1.0,cough,25.44
8000,9019.0,1006.71,2021-02-12T20:36:18.309Z,pressure,1.0,cough,25.44
8002,9018.0,1006.65,2021-02-12T20:36:18.348Z,pressure,1.0,cough,25.44
8004,9017.0,1006.6,2021-02-12T20:36:18.387Z,pressure,1.0,cough,25.44
8006,9016.0,1006.71,2021-02-12T20:36:18.427Z,pressure,1.0,cough,25.44
8007,9015.0,1006.71,2021-02-12T20:36:18.466Z,pressure,1.0,cough,25.44
8009,9014.0,1006.73,2021-02-12T20:36:18.505Z,pressure,1.0,cough,25.44
8011,9013.0,1006.93,2021-02-12T20:36:18.545Z,pressure,1.0,cough,25.44
8012,9012.0,1007.0,2021-02-12T20:36:18.584Z,pressure,1.0,cough,25.44
8014,9011.0,1007.34,2021-02-12T20:36:18.623Z,pressure,1.0,cough,25.44
8016,9010.0,1007.98,2021-02-12T20:36:18.663Z,pressure,1.0,cough,25.44
8018,9009.0,1007.9,2021-02-12T20:36:18.702Z,pressure,1.0,cough,25.44
8019,9008.0,1008.29,2021-02-12T20:36:18.741Z,pressure,1.0,cough,25.44
8021,9007.0,1008.85,2021-02-12T20:36:18.780Z,pressure,1.0,cough,25.44
8023,9006.0,1008.67,2021-02-12T20:36:18.820Z,pressure,1.0,cough,25.44
8024,9005.0,1008.91,2021-02-12T20:36:18.859Z,pressure,1.0,cough,25.44
8026,9004.0,1009.26,2021-02-12T20:36:18.898Z,pressure,1.0,cough,25.44
8028,9003.0,1009.29,2021-02-12T20:36:18.938Z,pressure,1.0,cough,25.44
8030,9002.0,1009.52,2021-02-12T20:36:18.977Z,pressure,1.0,cough,25.44
8031,9001.0,1009.41,2021-02-12T20:36:19.016Z,pressure,1.0,cough,25.44
8033,9000.0,1009.54,2021-02-12T20:36:19.056Z,pressure,1.0,cough,25.44
8035,8999.0,1009.55,2021-02-12T20:36:19.095Z,pressure,1.0,cough,25.44
8036,8998.0,1009.48,2021-02-12T20:36:19.134Z,pressure,1.0,cough,25.44
8038,8997.0,1008.73,2021-02-12T20:36:19.174Z,pressure,1.0,cough,25.44
8040,8996.0,1009.3,2021-02-12T20:36:19.213Z,pressure,1.0,cough,25.44
8042,8995.0,1009.72,2021-02-12T20:36:19.252Z,pressure,1.0,cough,25.44
8043,8994.0,1009.17,2021-02-12T20:36:19.291Z,pressure,1.0,cough,25.44
8045,8993.0,1009.22,2021-02-12T20:36:19.331Z,pressure,1.0,cough,25.44
8047,8992.0,1009.63,2021-02-12T20:36:19.370Z,pressure,1.0,cough,25.44
8048,8991.0,1009.54,2021-02-12T20:36:19.409Z,pressure,1.0,cough,25.44
8050,8990.0,1009.14,2021-02-12T20:36:19.449Z,pressure,1.0,cough,25.44
8052,8989.0,1008.46,2021-02-12T20:36:19.488Z,pressure,1.0,cough,25.44
8054,8988.0,1007.77,2021-02-12T20:36:19.527Z,pressure,1.0,cough,25.44
8055,8987.0,1007.7,2021-02-12T20:36:19.567Z,pressure,1.0,cough,25.44
8057,8986.0,1007.55,2021-02-12T20:36:19.606Z,pressure,1.0,cough,25.44
8059,8985.0,1007.29,2021-02-12T20:36:19.645Z,pressure,1.0,cough,25.44
8060,9176.0,1006.93,2021-02-12T20:36:19.660Z,pressure,1.0,cough,25.46
8062,9175.0,1006.47,2021-02-12T20:36:19.699Z,pressure,1.0,cough,25.46
8063,9174.0,1006.23,2021-02-12T20:36:19.738Z,pressure,1.0,cough,25.46
8065,9173.0,1005.96,2021-02-12T20:36:19.777Z,pressure,1.0,cough,25.46
8067,9172.0,1005.98,2021-02-12T20:36:19.817Z,pressure,1.0,cough,25.46
8069,9171.0,1005.94,2021-02-12T20:36:19.856Z,pressure,1.0,cough,25.46
8070,9170.0,1005.96,2021-02-12T20:36:19.895Z,pressure,1.0,cough,25.46
8072,9169.0,1005.82,2021-02-12T20:36:19.935Z,pressure,1.0,cough,25.46
8074,9168.0,1005.68,2021-02-12T20:36:19.974Z,pressure,1.0,cough,25.46
8076,9167.0,1005.55,2021-02-12T20:36:20.013Z,pressure,1.0,cough,25.46
8077,9166.0,1005.36,2021-02-12T20:36:20.052Z,pressure,1.0,cough,25.46
8079,9165.0,1005.31,2021-02-12T20:36:20.092Z,pressure,1.0,cough,25.46
8081,9164.0,1005.4,2021-02-12T20:36:20.131Z,pressure,1.0,cough,25.46
8082,9163.0,1005.2,2021-02-12T20:36:20.170Z,pressure,1.0,cough,25.46
8084,9162.0,1004.99,2021-02-12T20:36:20.210Z,pressure,1.0,cough,25.46
8086,9161.0,1005.27,2021-02-12T20:36:20.249Z,pressure,1.0,cough,25.46
8088,9160.0,1005.19,2021-02-12T20:36:20.288Z,pressure,1.0,cough,25.46
8089,9159.0,1005.13,2021-02-12T20:36:20.327Z,pressure,1.0,cough,25.46
8091,9158.0,1005.05,2021-02-12T20:36:20.367Z,pressure,1.0,cough,25.46
8093,9157.0,1004.95,2021-02-12T20:36:20.406Z,pressure,1.0,cough,25.46
8094,9156.0,1004.96,2021-02-12T20:36:20.445Z,pressure,1.0,cough,25.46
8096,9155.0,1005.18,2021-02-12T20:36:20.484Z,pressure,1.0,cough,25.46
8098,9154.0,1005.21,2021-02-12T20:36:20.524Z,pressure,1.0,cough,25.46
8100,9153.0,1005.15,2021-02-12T20:36:20.563Z,pressure,1.0,cough,25.46
8101,9152.0,1005.28,2021-02-12T20:36:20.602Z,pressure,1.0,cough,25.46
8103,9151.0,1005.62,2021-02-12T20:36:20.642Z,pressure,1.0,cough,25.46
8105,9150.0,1005.79,2021-02-12T20:36:20.681Z,pressure,1.0,cough,25.46
8106,9149.0,1006.15,2021-02-12T20:36:20.720Z,pressure,1.0,cough,25.46
8108,9148.0,1006.32,2021-02-12T20:36:20.759Z,pressure,1.0,cough,25.46
8110,9147.0,1006.29,2021-02-12T20:36:20.799Z,pressure,1.0,cough,25.46
8112,9146.0,1006.27,2021-02-12T20:36:20.838Z,pressure,1.0,cough,25.46
8113,9145.0,1006.28,2021-02-12T20:36:20.877Z,pressure,1.0,cough,25.46
8115,9144.0,1006.27,2021-02-12T20:36:20.917Z,pressure,1.0,cough,25.46
8117,9143.0,1006.28,2021-02-12T20:36:20.956Z,pressure,1.0,cough,25.46
8118,9142.0,1006.32,2021-02-12T20:36:20.995Z,pressure,1.0,cough,25.46
8120,9141.0,1006.28,2021-02-12T20:36:21.034Z,pressure,1.0,cough,25.46
8122,9140.0,1006.4,2021-02-12T20:36:21.074Z,pressure,1.0,cough,25.46
8124,9139.0,1006.57,2021-02-12T20:36:21.113Z,pressure,1.0,cough,25.46
8125,9138.0,1006.6,2021-02-12T20:36:21.152Z,pressure,1.0,cough,25.46
8127,9137.0,1006.81,2021-02-12T20:36:21.191Z,pressure,1.0,cough,25.46
8129,9136.0,1007.04,2021-02-12T20:36:21.231Z,pressure,1.0,cough,25.46
8130,9135.0,1007.06,2021-02-12T20:36:21.270Z,pressure,1.0,cough,25.46
8132,9134.0,1007.03,2021-02-12T20:36:21.309Z,pressure,1.0,cough,25.46
8134,9133.0,1007.21,2021-02-12T20:36:21.349Z,pressure,1.0,cough,25.46
8136,9132.0,1007.26,2021-02-12T20:36:21.388Z,pressure,1.0,cough,25.46
8137,9131.0,1007.52,2021-02-12T20:36:21.427Z,pressure,1.0,cough,25.46
8139,9130.0,1007.5,2021-02-12T20:36:21.466Z,pressure,1.0,cough,25.46
8141,9129.0,1007.52,2021-02-12T20:36:21.506Z,pressure,1.0,cough,25.46
8142,9128.0,1007.56,2021-02-12T20:36:21.545Z,pressure,1.0,cough,25.46
8144,9127.0,1007.29,2021-02-12T20:36:21.584Z,pressure,1.0,cough,25.46
8146,9126.0,1007.41,2021-02-12T20:36:21.624Z,pressure,1.0,cough,25.46
8148,9125.0,1007.73,2021-02-12T20:36:21.663Z,pressure,1.0,cough,25.46
8149,9124.0,1007.62,2021-02-12T20:36:21.702Z,pressure,1.0,cough,25.46
8151,9123.0,1007.6,2021-02-12T20:36:21.741Z,pressure,1.0,cough,25.46
8153,9122.0,1007.6,2021-02-12T20:36:21.781Z,pressure,1.0,cough,25.46
8154,9121.0,1007.56,2021-02-12T20:36:21.820Z,pressure,1.0,cough,25.46
8156,9120.0,1007.77,2021-02-12T20:36:21.859Z,pressure,1.0,cough,25.46
8158,9119.0,1007.78,2021-02-12T20:36:21.898Z,pressure,1.0,cough,25.46
8160,9118.0,1007.87,2021-02-12T20:36:21.938Z,pressure,1.0,cough,25.46
8161,9117.0,1007.99,2021-02-12T20:36:21.977Z,pressure,1.0,cough,25.46
8163,9116.0,1008.11,2021-02-12T20:36:22.016Z,pressure,1.0,cough,25.46
8165,9115.0,1007.85,2021-02-12T20:36:22.056Z,pressure,1.0,cough,25.46
8166,9114.0,1008.06,2021-02-12T20:36:22.095Z,pressure,1.0,cough,25.46
8168,9113.0,1008.15,2021-02-12T20:36:22.134Z,pressure,1.0,cough,25.46
8170,9112.0,1007.83,2021-02-12T20:36:22.173Z,pressure,1.0,cough,25.46
8172,9111.0,1008.29,2021-02-12T20:36:22.213Z,pressure,1.0,cough,25.46
8173,9110.0,1008.34,2021-02-12T20:36:22.252Z,pressure,1.0,cough,25.46
8175,9109.0,1008.06,2021-02-12T20:36:22.291Z,pressure,1.0,cough,25.46
8177,9108.0,1008.07,2021-02-12T20:36:22.331Z,pressure,1.0,cough,25.46
8178,9107.0,1008.03,2021-02-12T20:36:22.370Z,pressure,1.0,cough,25.46
8180,9106.0,1007.96,2021-02-12T20:36:22.409Z,pressure,1.0,cough,25.46
8182,9105.0,1007.84,2021-02-12T20:36:22.448Z,pressure,1.0,cough,25.46
8184,9104.0,1007.87,2021-02-12T20:36:22.488Z,pressure,1.0,cough,25.46
8185,9103.0,1007.84,2021-02-12T20:36:22.527Z,pressure,1.0,cough,25.46
8187,9102.0,1007.66,2021-02-12T20:36:22.566Z,pressure,1.0,cough,25.46
8189,9101.0,1007.6,2021-02-12T20:36:22.605Z,pressure,1.0,cough,25.46
8190,9100.0,1007.6,2021-02-12T20:36:22.645Z,pressure,1.0,cough,25.46
8192,9099.0,1007.36,2021-02-12T20:36:22.684Z,pressure,1.0,cough,25.46
8194,9098.0,1007.02,2021-02-12T20:36:22.723Z,pressure,1.0,cough,25.46
8196,9097.0,1006.74,2021-02-12T20:36:22.763Z,pressure,1.0,cough,25.46
8197,9096.0,1006.42,2021-02-12T20:36:22.802Z,pressure,1.0,cough,25.46
8199,9095.0,1006.13,2021-02-12T20:36:22.841Z,pressure,1.0,cough,25.46
8201,9094.0,1005.96,2021-02-12T20:36:22.880Z,pressure,1.0,cough,25.46
8202,9093.0,1005.43,2021-02-12T20:36:22.920Z,pressure,1.0,cough,25.46
8204,9092.0,1005.17,2021-02-12T20:36:22.959Z,pressure,1.0,cough,25.46
8206,9091.0,1005.36,2021-02-12T20:36:22.998Z,pressure,1.0,cough,25.46
8208,9090.0,1005.51,2021-02-12T20:36:23.037Z,pressure,1.0,cough,25.46
8209,9089.0,1005.35,2021-02-12T20:36:23.077Z,pressure,1.0,cough,25.46
8211,9088.0,1005.46,2021-02-12T20:36:23.116Z,pressure,1.0,cough,25.46
8213,9087.0,1005.62,2021-02-12T20:36:23.155Z,pressure,1.0,cough,25.46
8214,9086.0,1005.47,2021-02-12T20:36:23.195Z,pressure,1.0,cough,25.46
8216,9085.0,1005.32,2021-02-12T20:36:23.234Z,pressure,1.0,cough,25.46
8218,9084.0,1005.29,2021-02-12T20:36:23.273Z,pressure,1.0,cough,25.46
8220,9083.0,1005.39,2021-02-12T20:36:23.312Z,pressure,1.0,cough,25.46
8221,9082.0,1005.38,2021-02-12T20:36:23.352Z,pressure,1.0,cough,25.46
8223,9081.0,1005.27,2021-02-12T20:36:23.391Z,pressure,1.0,cough,25.46
8225,9372.0,1005.17,2021-02-12T20:36:23.438Z,pressure,1.0,cough,25.44
8227,9371.0,1005.18,2021-02-12T20:36:23.477Z,pressure,1.0,cough,25.44
8228,9370.0,1005.13,2021-02-12T20:36:23.517Z,pressure,1.0,cough,25.44
8230,9369.0,1004.96,2021-02-12T20:36:23.556Z,pressure,1.0,cough,25.44
8232,9368.0,1004.46,2021-02-12T20:36:23.595Z,pressure,1.0,cough,25.44
8233,9367.0,1004.95,2021-02-12T20:36:23.635Z,pressure,1.0,cough,25.44
8235,9366.0,1005.03,2021-02-12T20:36:23.674Z,pressure,1.0,cough,25.44
8237,9365.0,1005.44,2021-02-12T20:36:23.713Z,pressure,1.0,cough,25.44
8239,9364.0,1005.56,2021-02-12T20:36:23.753Z,pressure,1.0,cough,25.44
8240,9363.0,1005.55,2021-02-12T20:36:23.792Z,pressure,1.0,cough,25.44
8242,9362.0,1005.47,2021-02-12T20:36:23.831Z,pressure,1.0,cough,25.44
8244,9361.0,1005.44,2021-02-12T20:36:23.870Z,pressure,1.0,cough,25.44
8245,9360.0,1005.67,2021-02-12T20:36:23.910Z,pressure,1.0,cough,25.44
8247,9359.0,1005.73,2021-02-12T20:36:23.949Z,pressure,1.0,cough,25.44
8249,9358.0,1005.73,2021-02-12T20:36:23.988Z,pressure,1.0,cough,25.44
8251,9357.0,1005.77,2021-02-12T20:36:24.028Z,pressure,1.0,cough,25.44
8252,9356.0,1005.98,2021-02-12T20:36:24.067Z,pressure,1.0,cough,25.44
8254,9355.0,1006.04,2021-02-12T20:36:24.106Z,pressure,1.0,cough,25.44
8256,9354.0,1006.15,2021-02-12T20:36:24.146Z,pressure,1.0,cough,25.44
8257,9353.0,1006.24,2021-02-12T20:36:24.185Z,pressure,1.0,cough,25.44
8259,9352.0,1006.41,2021-02-12T20:36:24.224Z,pressure,1.0,cough,25.44
8261,9351.0,1006.61,2021-02-12T20:36:24.264Z,pressure,1.0,cough,25.44
8263,9350.0,1006.53,2021-02-12T20:36:24.303Z,pressure,1.0,cough,25.44
8264,9349.0,1006.53,2021-02-12T20:36:24.342Z,pressure,1.0,cough,25.44
8266,9348.0,1006.62,2021-02-12T20:36:24.381Z,pressure,1.0,cough,25.44
8268,9347.0,1006.76,2021-02-12T20:36:24.421Z,pressure,1.0,cough,25.44
8269,9346.0,1007.0,2021-02-12T20:36:24.460Z,pressure,1.0,cough,25.44
8271,9345.0,1007.2,2021-02-12T20:36:24.499Z,pressure,1.0,cough,25.44
8273,9344.0,1006.99,2021-02-12T20:36:24.539Z,pressure,1.0,cough,25.44
8275,9343.0,1007.09,2021-02-12T20:36:24.578Z,pressure,1.0,cough,25.44
8276,9342.0,1007.28,2021-02-12T20:36:24.617Z,pressure,1.0,cough,25.44
8278,9341.0,1007.28,2021-02-12T20:36:24.657Z,pressure,1.0,cough,25.44
8280,9340.0,1007.41,2021-02-12T20:36:24.696Z,pressure,1.0,cough,25.44
8281,9339.0,1007.4,2021-02-12T20:36:24.735Z,pressure,1.0,cough,25.44
8283,9338.0,1007.53,2021-02-12T20:36:24.775Z,pressure,1.0,cough,25.44
8285,9337.0,1007.61,2021-02-12T20:36:24.814Z,pressure,1.0,cough,25.44
8287,9336.0,1007.6,2021-02-12T20:36:24.853Z,pressure,1.0,cough,25.44
8288,9335.0,1007.62,2021-02-12T20:36:24.892Z,pressure,1.0,cough,25.44
8290,9334.0,1007.59,2021-02-12T20:36:24.932Z,pressure,1.0,cough,25.44
8292,9333.0,1007.49,2021-02-12T20:36:24.971Z,pressure,1.0,cough,25.44
8293,9332.0,1007.46,2021-02-12T20:36:25.010Z,pressure,1.0,cough,25.44
8295,9331.0,1007.53,2021-02-12T20:36:25.050Z,pressure,1.0,cough,25.44
8297,9330.0,1007.5,2021-02-12T20:36:25.089Z,pressure,1.0,cough,25.44
8299,9329.0,1007.57,2021-02-12T20:36:25.128Z,pressure,1.0,cough,25.44
8300,9328.0,1007.64,2021-02-12T20:36:25.168Z,pressure,1.0,cough,25.44
8302,9327.0,1007.67,2021-02-12T20:36:25.207Z,pressure,1.0,cough,25.44
8304,9326.0,1007.66,2021-02-12T20:36:25.246Z,pressure,1.0,cough,25.44
8306,9325.0,1007.67,2021-02-12T20:36:25.286Z,pressure,1.0,cough,25.44
8307,9324.0,1007.69,2021-02-12T20:36:25.325Z,pressure,1.0,cough,25.44
8309,9323.0,1007.45,2021-02-12T20:36:25.364Z,pressure,1.0,cough,25.44
8311,9322.0,1007.28,2021-02-12T20:36:25.403Z,pressure,1.0,cough,25.44
8312,9321.0,1007.46,2021-02-12T20:36:25.443Z,pressure,1.0,cough,25.44
8314,9320.0,1007.49,2021-02-12T20:36:25.482Z,pressure,1.0,cough,25.44
8315,9319.0,1007.64,2021-02-12T20:36:25.521Z,pressure,1.0,cough,25.44
8316,9318.0,1007.62,2021-02-12T20:36:25.561Z,pressure,1.0,cough,25.44
8317,9317.0,1007.62,2021-02-12T20:36:25.600Z,pressure,1.0,cough,25.44
8319,9316.0,1008.0,2021-02-12T20:36:25.639Z,pressure,1.0,cough,25.44
8321,9315.0,1007.88,2021-02-12T20:36:25.679Z,pressure,1.0,cough,25.44
8322,9314.0,1007.71,2021-02-12T20:36:25.718Z,pressure,1.0,cough,25.44
8324,9313.0,1007.77,2021-02-12T20:36:25.757Z,pressure,1.0,cough,25.44
8326,9312.0,1007.81,2021-02-12T20:36:25.797Z,pressure,1.0,cough,25.44
8327,9311.0,1007.71,2021-02-12T20:36:25.836Z,pressure,1.0,cough,25.44
8329,9310.0,1007.7,2021-02-12T20:36:25.875Z,pressure,1.0,cough,25.44
8331,9309.0,1007.51,2021-02-12T20:36:25.914Z,pressure,1.0,cough,25.44
8333,9308.0,1006.88,2021-02-12T20:36:25.954Z,pressure,1.0,cough,25.44
8334,9307.0,1007.07,2021-02-12T20:36:25.993Z,pressure,1.0,cough,25.44
8336,9306.0,1007.17,2021-02-12T20:36:26.032Z,pressure,1.0,cough,25.44
8338,9305.0,1007.11,2021-02-12T20:36:26.072Z,pressure,1.0,cough,25.44
8339,9304.0,1006.89,2021-02-12T20:36:26.111Z,pressure,1.0,cough,25.44
8341,9303.0,1006.46,2021-02-12T20:36:26.150Z,pressure,1.0,cough,25.44
8343,9302.0,1006.07,2021-02-12T20:36:26.190Z,pressure,1.0,cough,25.44
8344,9301.0,1005.81,2021-02-12T20:36:26.229Z,pressure,1.0,cough,25.44
8346,9300.0,1005.82,2021-02-12T20:36:26.268Z,pressure,1.0,cough,25.44
8348,9299.0,1005.94,2021-02-12T20:36:26.308Z,pressure,1.0,cough,25.44
8350,9298.0,1005.77,2021-02-12T20:36:26.347Z,pressure,1.0,cough,25.44
8351,9297.0,1005.42,2021-02-12T20:36:26.386Z,pressure,1.0,cough,25.44
8353,9296.0,1005.38,2021-02-12T20:36:26.425Z,pressure,1.0,cough,25.44
8355,9295.0,1005.39,2021-02-12T20:36:26.465Z,pressure,1.0,cough,25.44
8356,9294.0,1005.36,2021-02-12T20:36:26.504Z,pressure,1.0,cough,25.44
8358,9293.0,1005.5,2021-02-12T20:36:26.543Z,pressure,1.0,cough,25.44
8360,9292.0,1005.52,2021-02-12T20:36:26.583Z,pressure,1.0,cough,25.44
8361,9291.0,1005.46,2021-02-12T20:36:26.622Z,pressure,1.0,cough,25.44
8363,9290.0,1005.47,2021-02-12T20:36:26.661Z,pressure,1.0,cough,25.44
8365,9289.0,1005.5,2021-02-12T20:36:26.701Z,pressure,1.0,cough,25.44
8367,9288.0,1005.55,2021-02-12T20:36:26.740Z,pressure,1.0,cough,25.44
8368,9287.0,1005.57,2021-02-12T20:36:26.779Z,pressure,1.0,cough,25.44
8370,9286.0,1005.5,2021-02-12T20:36:26.819Z,pressure,1.0,cough,25.44
8372,9285.0,1005.5,2021-02-12T20:36:26.858Z,pressure,1.0,cough,25.44
8373,9284.0,1005.24,2021-02-12T20:36:26.897Z,pressure,1.0,cough,25.44
8375,9283.0,1005.27,2021-02-12T20:36:26.936Z,pressure,1.0,cough,25.44
