,id,value,date,type,event_id,event_type,frequency
4187,151326.0,1007.19,2021-02-12T18:13:41.971Z,pressure,17.0,other,25.46
4189,151325.0,1007.14,2021-02-12T18:13:42.011Z,pressure,17.0,other,25.46
4191,151324.0,1007.15,2021-02-12T18:13:42.050Z,pressure,17.0,other,25.46
4193,151323.0,1007.13,2021-02-12T18:13:42.089Z,pressure,17.0,other,25.46
4194,151322.0,1007.14,2021-02-12T18:13:42.128Z,pressure,17.0,other,25.46
4196,151321.0,1007.19,2021-02-12T18:13:42.168Z,pressure,17.0,other,25.46
4198,151320.0,1007.15,2021-02-12T18:13:42.207Z,pressure,17.0,other,25.46
4199,151319.0,1007.14,2021-02-12T18:13:42.246Z,pressure,17.0,other,25.46
4201,151318.0,1007.16,2021-02-12T18:13:42.286Z,pressure,17.0,other,25.46
4203,151317.0,1007.15,2021-02-12T18:13:42.325Z,pressure,17.0,other,25.46
4205,151316.0,1007.16,2021-02-12T18:13:42.364Z,pressure,17.0,other,25.46
4206,151315.0,1007.15,2021-02-12T18:13:42.403Z,pressure,17.0,other,25.46
4208,151314.0,1007.15,2021-02-12T18:13:42.443Z,pressure,17.0,other,25.46
4210,151313.0,1007.19,2021-02-12T18:13:42.482Z,pressure,17.0,other,25.46
4211,151312.0,1007.17,2021-02-12T18:13:42.521Z,pressure,17.0,other,25.46
4213,151311.0,1007.16,2021-02-12T18:13:42.560Z,pressure,17.0,other,25.46
4215,151310.0,1007.2,2021-02-12T18:13:42.600Z,pressure,17.0,other,25.46
4217,151309.0,1007.16,2021-02-12T18:13:42.639Z,pressure,17.0,other,25.46
4218,151600.0,1007.19,2021-02-12T18:13:42.688Z,pressure,17.0,other,25.46
4220,151599.0,1007.13,2021-02-12T18:13:42.727Z,pressure,17.0,other,25.46
4222,151598.0,1007.18,2021-02-12T18:13:42.767Z,pressure,17.0,other,25.46
4224,151597.0,1007.14,2021-02-12T18:13:42.806Z,pressure,17.0,other,25.46
4225,151596.0,1007.17,2021-02-12T18:13:42.845Z,pressure,17.0,other,25.46
4227,151595.0,1007.19,2021-02-12T18:13:42.884Z,pressure,17.0,other,25.46
4229,151594.0,1007.18,2021-02-12T18:13:42.924Z,pressure,17.0,other,25.46
4230,151593.0,1007.16,2021-02-12T18:13:42.963Z,pressure,17.0,other,25.46
4232,151592.0,1007.19,2021-02-12T18:13:43.002Z,pressure,17.0,other,25.46
4234,151591.0,1007.13,2021-02-12T18:13:43.041Z,pressure,17.0,other,25.46
4236,151590.0,1007.17,2021-02-12T18:13:43.081Z,pressure,17.0,other,25.46
4237,151589.0,1007.18,2021-02-12T18:13:43.120Z,pressure,17.0,other,25.46
4239,151588.0,1007.16,2021-02-12T18:13:43.159Z,pressure,17.0,other,25.46
4241,151587.0,1007.16,2021-02-12T18:13:43.199Z,pressure,17.0,other,25.46
4242,151586.0,1007.14,2021-02-12T18:13:43.238Z,pressure,17.0,other,25.46
4244,151585.0,1007.19,2021-02-12T18:13:43.277Z,pressure,17.0,other,25.46
4246,151584.0,1007.18,2021-02-12T18:13:43.316Z,pressure,17.0,other,25.46
4248,151583.0,1007.19,2021-02-12T18:13:43.356Z,pressure,17.0,other,25.46
4249,151582.0,1007.14,2021-02-12T18:13:43.395Z,pressure,17.0,other,25.46
4251,151581.0,1007.18,2021-02-12T18:13:43.434Z,pressure,17.0,other,25.46
4253,151580.0,1007.17,2021-02-12T18:13:43.474Z,pressure,17.0,other,25.46
4254,151579.0,1007.14,2021-02-12T18:13:43.513Z,pressure,17.0,other,25.46
4256,151578.0,1007.19,2021-02-12T18:13:43.552Z,pressure,17.0,other,25.46
4258,151577.0,1007.16,2021-02-12T18:13:43.591Z,pressure,17.0,other,25.46
4260,151576.0,1007.13,2021-02-12T18:13:43.631Z,pressure,17.0,other,25.46
4261,151575.0,1007.17,2021-02-12T18:13:43.670Z,pressure,17.0,other,25.46
4263,151574.0,1007.19,2021-02-12T18:13:43.709Z,pressure,17.0,other,25.46
4265,151573.0,1007.17,2021-02-12T18:13:43.748Z,pressure,17.0,other,25.46
4266,151572.0,1007.16,2021-02-12T18:13:43.788Z,pressure,17.0,other,25.46
4268,151571.0,1007.16,2021-02-12T18:13:43.827Z,pressure,17.0,other,25.46
4270,151570.0,1007.14,2021-02-12T18:13:43.866Z,pressure,17.0,other,25.46
4272,151569.0,1007.15,2021-02-12T18:13:43.906Z,pressure,17.0,other,25.46
4273,151568.0,1007.17,2021-02-12T18:13:43.945Z,pressure,17.0,other,25.46
4275,151567.0,1007.14,2021-02-12T18:13:43.984Z,pressure,17.0,other,25.46
4277,151566.0,1007.18,2021-02-12T18:13:44.023Z,pressure,17.0,other,25.46
4278,151565.0,1007.18,2021-02-12T18:13:44.063Z,pressure,17.0,other,25.46
4280,151564.0,1007.18,2021-02-12T18:13:44.102Z,pressure,17.0,other,25.46
4282,151563.0,1007.17,2021-02-12T18:13:44.141Z,pressure,17.0,other,25.46
4284,151562.0,1007.17,2021-02-12T18:13:44.181Z,pressure,17.0,other,25.46
4285,151561.0,1007.16,2021-02-12T18:13:44.220Z,pressure,17.0,other,25.46
4287,151560.0,1007.16,2021-02-12T18:13:44.259Z,pressure,17.0,other,25.46
4289,151559.0,1007.18,2021-02-12T18:13:44.298Z,pressure,17.0,other,25.46
4290,151558.0,1007.16,2021-02-12T18:13:44.338Z,pressure,17.0,other,25.46
4292,151557.0,1007.18,2021-02-12T18:13:44.377Z,pressure,17.0,other,25.46
4294,151556.0,1007.15,2021-02-12T18:13:44.416Z,pressure,17.0,other,25.46
4296,151555.0,1007.15,2021-02-12T18:13:44.455Z,pressure,17.0,other,25.46
4297,151554.0,1007.16,2021-02-12T18:13:44.495Z,pressure,17.0,other,25.46
4299,151553.0,1007.16,2021-02-12T18:13:44.534Z,pressure,17.0,other,25.46
4301,151552.0,1007.18,2021-02-12T18:13:44.573Z,pressure,17.0,other,25.46
4302,151551.0,1007.13,2021-02-12T18:13:44.613Z,pressure,17.0,other,25.46
4304,151550.0,1007.17,2021-02-12T18:13:44.652Z,pressure,17.0,other,25.46
4306,151549.0,1007.16,2021-02-12T18:13:44.691Z,pressure,17.0,other,25.46
4308,151548.0,1007.18,2021-02-12T18:13:44.730Z,pressure,17.0,other,25.46
4309,151547.0,1007.2,2021-02-12T18:13:44.770Z,pressure,17.0,other,25.46
4311,151546.0,1007.2,2021-02-12T18:13:44.809Z,pressure,17.0,other,25.46
4313,151545.0,1007.17,2021-02-12T18:13:44.848Z,pressure,17.0,other,25.46
4314,151544.0,1007.18,2021-02-12T18:13:44.888Z,pressure,17.0,other,25.46
4316,151543.0,1007.15,2021-02-12T18:13:44.927Z,pressure,17.0,other,25.46
4318,151542.0,1007.22,2021-02-12T18:13:44.966Z,pressure,17.0,other,25.46
4319,151541.0,1007.2,2021-02-12T18:13:45.005Z,pressure,17.0,other,25.46
4322,151540.0,1007.14,2021-02-12T18:13:45.045Z,pressure,17.0,other,25.46
4323,151539.0,1007.19,2021-02-12T18:13:45.084Z,pressure,17.0,other,25.46
4325,151538.0,1007.16,2021-02-12T18:13:45.123Z,pressure,17.0,other,25.46
4327,151537.0,1007.18,2021-02-12T18:13:45.162Z,pressure,17.0,other,25.46
4328,151536.0,1007.14,2021-02-12T18:13:45.202Z,pressure,17.0,other,25.46
4330,151535.0,1007.17,2021-02-12T18:13:45.241Z,pressure,17.0,other,25.46
4332,151534.0,1007.15,2021-02-12T18:13:45.280Z,pressure,17.0,other,25.46
4334,151533.0,1007.18,2021-02-12T18:13:45.320Z,pressure,17.0,other,25.46
4335,151532.0,1007.18,2021-02-12T18:13:45.359Z,pressure,17.0,other,25.46
4337,151531.0,1007.17,2021-02-12T18:13:45.398Z,pressure,17.0,other,25.46
4339,151530.0,1007.15,2021-02-12T18:13:45.437Z,pressure,17.0,other,25.46
4340,151529.0,1007.18,2021-02-12T18:13:45.477Z,pressure,17.0,other,25.46
4342,151528.0,1007.18,2021-02-12T18:13:45.516Z,pressure,17.0,other,25.46
4344,151527.0,1007.16,2021-02-12T18:13:45.555Z,pressure,17.0,other,25.46
4346,151526.0,1007.16,2021-02-12T18:13:45.595Z,pressure,17.0,other,25.46
4347,151525.0,1007.17,2021-02-12T18:13:45.634Z,pressure,17.0,other,25.46
4349,151524.0,1007.19,2021-02-12T18:13:45.673Z,pressure,17.0,other,25.46
4351,151523.0,1007.14,2021-02-12T18:13:45.712Z,pressure,17.0,other,25.46
4352,151522.0,1007.16,2021-02-12T18:13:45.752Z,pressure,17.0,other,25.46
4354,151521.0,1007.16,2021-02-12T18:13:45.791Z,pressure,17.0,other,25.46
4356,151520.0,1007.19,2021-02-12T18:13:45.830Z,pressure,17.0,other,25.46
4357,151519.0,1007.18,2021-02-12T18:13:45.869Z,pressure,17.0,other,25.46
4359,151518.0,1007.19,2021-02-12T18:13:45.909Z,pressure,17.0,other,25.46
4361,151517.0,1007.17,2021-02-12T18:13:45.948Z,pressure,17.0,other,25.46
4363,151516.0,1007.17,2021-02-12T18:13:45.987Z,pressure,17.0,other,25.46
4364,151515.0,1007.16,2021-02-12T18:13:46.027Z,pressure,17.0,other,25.46
4366,151514.0,1007.16,2021-02-12T18:13:46.066Z,pressure,17.0,other,25.46
4368,151513.0,1007.15,2021-02-12T18:13:46.105Z,pressure,17.0,other,25.46
4369,151512.0,1007.19,2021-02-12T18:13:46.144Z,pressure,17.0,other,25.46
4371,151511.0,1007.16,2021-02-12T18:13:46.184Z,pressure,17.0,other,25.46
4373,151510.0,1007.18,2021-02-12T18:13:46.223Z,pressure,17.0,other,25.46
4375,151509.0,1007.17,2021-02-12T18:13:46.262Z,pressure,17.0,other,25.46
4376,151508.0,1007.12,2021-02-12T18:13:46.301Z,pressure,17.0,other,25.46
4378,151507.0,1007.16,2021-02-12T18:13:46.341Z,pressure,17.0,other,25.46
4380,151506.0,1007.14,2021-02-12T18:13:46.380Z,pressure,17.0,other,25.46
4381,151505.0,1007.16,2021-02-12T18:13:46.419Z,pressure,17.0,other,25.46
4383,151796.0,1007.16,2021-02-12T18:13:46.424Z,pressure,17.0,other,25.46
4384,151795.0,1007.17,2021-02-12T18:13:46.463Z,pressure,17.0,other,25.46
4386,151794.0,1007.17,2021-02-12T18:13:46.502Z,pressure,17.0,other,25.46
4388,151793.0,1007.19,2021-02-12T18:13:46.541Z,pressure,17.0,other,25.46
4389,151792.0,1007.16,2021-02-12T18:13:46.581Z,pressure,17.0,other,25.46
4391,151791.0,1007.16,2021-02-12T18:13:46.620Z,pressure,17.0,other,25.46
4393,151790.0,1007.17,2021-02-12T18:13:46.659Z,pressure,17.0,other,25.46
4395,151789.0,1007.16,2021-02-12T18:13:46.698Z,pressure,17.0,other,25.46
4396,151788.0,1007.18,2021-02-12T18:13:46.738Z,pressure,17.0,other,25.46
4398,151787.0,1007.15,2021-02-12T18:13:46.777Z,pressure,17.0,other,25.46
4400,151786.0,1007.13,2021-02-12T18:13:46.816Z,pressure,17.0,other,25.46
4401,151785.0,1007.16,2021-02-12T18:13:46.856Z,pressure,17.0,other,25.46
4403,151784.0,1007.17,2021-02-12T18:13:46.895Z,pressure,17.0,other,25.46
4405,151783.0,1007.13,2021-02-12T18:13:46.934Z,pressure,17.0,other,25.46
4407,151782.0,1007.14,2021-02-12T18:13:46.973Z,pressure,17.0,other,25.46
4408,151781.0,1007.16,2021-02-12T18:13:47.013Z,pressure,17.0,other,25.46
4410,151780.0,1007.17,2021-02-12T18:13:47.052Z,pressure,17.0,other,25.46
4412,151779.0,1007.19,2021-02-12T18:13:47.091Z,pressure,17.0,other,25.46
4413,151778.0,1007.17,2021-02-12T18:13:47.131Z,pressure,17.0,other,25.46
4415,151777.0,1007.14,2021-02-12T18:13:47.170Z,pressure,17.0,other,25.46
4417,151776.0,1007.17,2021-02-12T18:13:47.209Z,pressure,17.0,other,25.46
4419,151775.0,1007.16,2021-02-12T18:13:47.248Z,pressure,17.0,other,25.46
4420,151774.0,1007.18,2021-02-12T18:13:47.288Z,pressure,17.0,other,25.46
4422,151773.0,1007.17,2021-02-12T18:13:47.327Z,pressure,17.0,other,25.46
4424,151772.0,1007.14,2021-02-12T18:13:47.366Z,pressure,17.0,other,25.46
4425,151771.0,1007.14,2021-02-12T18:13:47.405Z,pressure,17.0,other,25.46
4427,151770.0,1007.15,2021-02-12T18:13:47.445Z,pressure,17.0,other,25.46
4429,151769.0,1007.13,2021-02-12T18:13:47.484Z,pressure,17.0,other,25.46
4431,151768.0,1007.16,2021-02-12T18:13:47.523Z,pressure,17.0,other,25.46
4432,151767.0,1007.17,2021-02-12T18:13:47.563Z,pressure,17.0,other,25.46
4434,151766.0,1007.18,2021-02-12T18:13:47.602Z,pressure,17.0,other,25.46
4436,151765.0,1007.16,2021-02-12T18:13:47.641Z,pressure,17.0,other,25.46
4437,151764.0,1007.16,2021-02-12T18:13:47.680Z,pressure,17.0,other,25.46
4439,151763.0,1007.17,2021-02-12T18:13:47.720Z,pressure,17.0,other,25.46
4441,151762.0,1007.17,2021-02-12T18:13:47.759Z,pressure,17.0,other,25.46
4443,151761.0,1007.17,2021-02-12T18:13:47.798Z,pressure,17.0,other,25.46
4444,151760.0,1007.15,2021-02-12T18:13:47.838Z,pressure,17.0,other,25.46
4446,151759.0,1007.16,2021-02-12T18:13:47.877Z,pressure,17.0,other,25.46
4448,151758.0,1007.19,2021-02-12T18:13:47.916Z,pressure,17.0,other,25.46
4449,151757.0,1007.16,2021-02-12T18:13:47.955Z,pressure,17.0,other,25.46
4451,151756.0,1007.14,2021-02-12T18:13:47.995Z,pressure,17.0,other,25.46
4453,151755.0,1007.14,2021-02-12T18:13:48.034Z,pressure,17.0,other,25.46
4455,151754.0,1007.17,2021-02-12T18:13:48.073Z,pressure,17.0,other,25.46
4456,151753.0,1007.18,2021-02-12T18:13:48.112Z,pressure,17.0,other,25.46
4458,151752.0,1007.16,2021-02-12T18:13:48.152Z,pressure,17.0,other,25.46
4460,151751.0,1007.17,2021-02-12T18:13:48.191Z,pressure,17.0,other,25.46
4461,151750.0,1007.17,2021-02-12T18:13:48.230Z,pressure,17.0,other,25.46
4463,151749.0,1007.18,2021-02-12T18:13:48.270Z,pressure,17.0,other,25.46
4465,151748.0,1007.17,2021-02-12T18:13:48.309Z,pressure,17.0,other,25.46
4467,151747.0,1007.21,2021-02-12T18:13:48.348Z,pressure,17.0,other,25.46
4468,151746.0,1007.18,2021-02-12T18:13:48.387Z,pressure,17.0,other,25.46
4470,151745.0,1007.15,2021-02-12T18:13:48.427Z,pressure,17.0,other,25.46
4472,151744.0,1007.18,2021-02-12T18:13:48.466Z,pressure,17.0,other,25.46
4473,151743.0,1007.14,2021-02-12T18:13:48.505Z,pressure,17.0,other,25.46
4475,151742.0,1007.14,2021-02-12T18:13:48.545Z,pressure,17.0,other,25.46
4477,151741.0,1007.19,2021-02-12T18:13:48.584Z,pressure,17.0,other,25.46
4479,151740.0,1007.19,2021-02-12T18:13:48.623Z,pressure,17.0,other,25.46
4480,151739.0,1007.18,2021-02-12T18:13:48.662Z,pressure,17.0,other,25.46
4482,151738.0,1007.16,2021-02-12T18:13:48.702Z,pressure,17.0,other,25.46
4484,151737.0,1007.19,2021-02-12T18:13:48.741Z,pressure,17.0,other,25.46
4485,151736.0,1007.16,2021-02-12T18:13:48.780Z,pressure,17.0,other,25.46
4487,151735.0,1007.16,2021-02-12T18:13:48.819Z,pressure,17.0,other,25.46
4489,151734.0,1007.14,2021-02-12T18:13:48.859Z,pressure,17.0,other,25.46
4491,151733.0,1007.18,2021-02-12T18:13:48.898Z,pressure,17.0,other,25.46
4492,151732.0,1007.18,2021-02-12T18:13:48.937Z,pressure,17.0,other,25.46
4494,151731.0,1007.19,2021-02-12T18:13:48.977Z,pressure,17.0,other,25.46
4496,151730.0,1007.17,2021-02-12T18:13:49.016Z,pressure,17.0,other,25.46
4497,151729.0,1007.18,2021-02-12T18:13:49.055Z,pressure,17.0,other,25.46
4499,151728.0,1007.1,2021-02-12T18:13:49.094Z,pressure,17.0,other,25.46
4501,151727.0,1007.17,2021-02-12T18:13:49.134Z,pressure,17.0,other,25.46
4503,151726.0,1007.15,2021-02-12T18:13:49.173Z,pressure,17.0,other,25.46
4504,151725.0,1007.16,2021-02-12T18:13:49.212Z,pressure,17.0,other,25.46
4506,151724.0,1007.15,2021-02-12T18:13:49.252Z,pressure,17.0,other,25.46
4508,151723.0,1007.18,2021-02-12T18:13:49.291Z,pressure,17.0,other,25.46
4509,151722.0,1007.18,2021-02-12T18:13:49.330Z,pressure,17.0,other,25.46
4511,151721.0,1007.17,2021-02-12T18:13:49.369Z,pressure,17.0,other,25.46
4513,151720.0,1007.17,2021-02-12T18:13:49.409Z,pressure,17.0,other,25.46
4515,151719.0,1007.17,2021-02-12T18:13:49.448Z,pressure,17.0,other,25.46
4516,151718.0,1007.2,2021-02-12T18:13:49.487Z,pressure,17.0,other,25.46
4518,151717.0,1007.17,2021-02-12T18:13:49.526Z,pressure,17.0,other,25.46
4520,151716.0,1007.15,2021-02-12T18:13:49.566Z,pressure,17.0,other,25.46
4521,151715.0,1007.15,2021-02-12T18:13:49.605Z,pressure,17.0,other,25.46
4523,151714.0,1007.18,2021-02-12T18:13:49.644Z,pressure,17.0,other,25.46
4525,151713.0,1007.15,2021-02-12T18:13:49.684Z,pressure,17.0,other,25.46
4527,151712.0,1007.19,2021-02-12T18:13:49.723Z,pressure,17.0,other,25.46
4528,151711.0,1007.17,2021-02-12T18:13:49.762Z,pressure,17.0,other,25.46
4530,151710.0,1007.15,2021-02-12T18:13:49.801Z,pressure,17.0,other,25.46
4532,151709.0,1007.13,2021-02-12T18:13:49.841Z,pressure,17.0,other,25.46
4533,151708.0,1007.15,2021-02-12T18:13:49.880Z,pressure,17.0,other,25.46
4535,151707.0,1007.17,2021-02-12T18:13:49.919Z,pressure,17.0,other,25.46
4537,151706.0,1007.15,2021-02-12T18:13:49.959Z,pressure,17.0,other,25.46
4539,151705.0,1007.15,2021-02-12T18:13:49.998Z,pressure,17.0,other,25.46
4540,151704.0,1007.17,2021-02-12T18:13:50.037Z,pressure,17.0,other,25.46
4542,151703.0,1007.19,2021-02-12T18:13:50.076Z,pressure,17.0,other,25.46
4544,151702.0,1007.17,2021-02-12T18:13:50.116Z,pressure,17.0,other,25.46
4545,151701.0,1007.14,2021-02-12T18:13:50.155Z,pressure,17.0,other,25.46
4548,151892.0,1007.17,2021-02-12T18:13:50.218Z,pressure,17.0,other,25.46
4549,151891.0,1007.17,2021-02-12T18:13:50.257Z,pressure,17.0,other,25.46
4551,151890.0,1007.16,2021-02-12T18:13:50.296Z,pressure,17.0,other,25.46
4553,151889.0,1007.16,2021-02-12T18:13:50.336Z,pressure,17.0,other,25.46
4554,151888.0,1007.16,2021-02-12T18:13:50.375Z,pressure,17.0,other,25.46
4556,151887.0,1007.14,2021-02-12T18:13:50.414Z,pressure,17.0,other,25.46
4558,151886.0,1007.18,2021-02-12T18:13:50.454Z,pressure,17.0,other,25.46
4560,151885.0,1007.14,2021-02-12T18:13:50.493Z,pressure,17.0,other,25.46
4561,151884.0,1007.21,2021-02-12T18:13:50.532Z,pressure,17.0,other,25.46
4563,151883.0,1007.16,2021-02-12T18:13:50.571Z,pressure,17.0,other,25.46
4565,151882.0,1007.16,2021-02-12T18:13:50.611Z,pressure,17.0,other,25.46
4566,151881.0,1007.2,2021-02-12T18:13:50.650Z,pressure,17.0,other,25.46
4568,151880.0,1007.18,2021-02-12T18:13:50.689Z,pressure,17.0,other,25.46
4570,151879.0,1007.16,2021-02-12T18:13:50.729Z,pressure,17.0,other,25.46
4571,151878.0,1007.16,2021-02-12T18:13:50.768Z,pressure,17.0,other,25.46
4573,151877.0,1007.13,2021-02-12T18:13:50.807Z,pressure,17.0,other,25.46
4575,151876.0,1007.15,2021-02-12T18:13:50.846Z,pressure,17.0,other,25.46
4577,151875.0,1007.18,2021-02-12T18:13:50.886Z,pressure,17.0,other,25.46
4578,151874.0,1007.18,2021-02-12T18:13:50.925Z,pressure,17.0,other,25.46
4580,151873.0,1007.16,2021-02-12T18:13:50.964Z,pressure,17.0,other,25.46
4582,151872.0,1007.16,2021-02-12T18:13:51.003Z,pressure,17.0,other,25.46
4583,151871.0,1007.19,2021-02-12T18:13:51.043Z,pressure,17.0,other,25.46
4585,151870.0,1007.15,2021-02-12T18:13:51.082Z,pressure,17.0,other,25.46
4587,151869.0,1007.2,2021-02-12T18:13:51.121Z,pressure,17.0,other,25.46
4589,151868.0,1007.16,2021-02-12T18:13:51.161Z,pressure,17.0,other,25.46
4590,151867.0,1007.15,2021-02-12T18:13:51.200Z,pressure,17.0,other,25.46
4592,151866.0,1007.2,2021-02-12T18:13:51.239Z,pressure,17.0,other,25.46
4594,151865.0,1007.15,2021-02-12T18:13:51.278Z,pressure,17.0,other,25.46
4595,151864.0,1007.14,2021-02-12T18:13:51.318Z,pressure,17.0,other,25.46
4597,151863.0,1007.16,2021-02-12T18:13:51.357Z,pressure,17.0,other,25.46
4599,151862.0,1007.19,2021-02-12T18:13:51.396Z,pressure,17.0,other,25.46
4601,151861.0,1007.14,2021-02-12T18:13:51.435Z,pressure,17.0,other,25.46
4602,151860.0,1007.16,2021-02-12T18:13:51.475Z,pressure,17.0,other,25.46
4604,151859.0,1007.15,2021-02-12T18:13:51.514Z,pressure,17.0,other,25.46
4606,151858.0,1007.13,2021-02-12T18:13:51.553Z,pressure,17.0,other,25.46
4607,151857.0,1007.19,2021-02-12T18:13:51.593Z,pressure,17.0,other,25.46
4609,151856.0,1007.14,2021-02-12T18:13:51.632Z,pressure,17.0,other,25.46
4611,151855.0,1007.17,2021-02-12T18:13:51.671Z,pressure,17.0,other,25.46
4613,151854.0,1007.14,2021-02-12T18:13:51.710Z,pressure,17.0,other,25.46
4614,151853.0,1007.15,2021-02-12T18:13:51.750Z,pressure,17.0,other,25.46
4616,151852.0,1007.17,2021-02-12T18:13:51.789Z,pressure,17.0,other,25.46
4618,151851.0,1007.14,2021-02-12T18:13:51.828Z,pressure,17.0,other,25.46
4619,151850.0,1007.17,2021-02-12T18:13:51.868Z,pressure,17.0,other,25.46
4621,151849.0,1007.13,2021-02-12T18:13:51.907Z,pressure,17.0,other,25.46
4623,151848.0,1007.1,2021-02-12T18:13:51.946Z,pressure,17.0,other,25.46
4625,151847.0,1007.13,2021-02-12T18:13:51.985Z,pressure,17.0,other,25.46
4626,151846.0,1007.14,2021-02-12T18:13:52.025Z,pressure,17.0,other,25.46
4628,151845.0,1007.17,2021-02-12T18:13:52.064Z,pressure,17.0,other,25.46
4630,151844.0,1007.13,2021-02-12T18:13:52.103Z,pressure,17.0,other,25.46
4631,151843.0,1007.15,2021-02-12T18:13:52.142Z,pressure,17.0,other,25.46
4633,151842.0,1007.15,2021-02-12T18:13:52.182Z,pressure,17.0,other,25.46
4635,151841.0,1007.13,2021-02-12T18:13:52.221Z,pressure,17.0,other,25.46
4637,151840.0,1007.12,2021-02-12T18:13:52.260Z,pressure,17.0,other,25.46
4638,151839.0,1007.11,2021-02-12T18:13:52.300Z,pressure,17.0,other,25.46
4640,151838.0,1007.15,2021-02-12T18:13:52.339Z,pressure,17.0,other,25.46
4642,151837.0,1007.13,2021-02-12T18:13:52.378Z,pressure,17.0,other,25.46
4643,151836.0,1007.14,2021-02-12T18:13:52.417Z,pressure,17.0,other,25.46
4645,151835.0,1007.17,2021-02-12T18:13:52.457Z,pressure,17.0,other,25.46
4647,151834.0,1007.12,2021-02-12T18:13:52.496Z,pressure,17.0,other,25.46
4649,151833.0,1007.15,2021-02-12T18:13:52.535Z,pressure,17.0,other,25.46
4650,151832.0,1007.15,2021-02-12T18:13:52.575Z,pressure,17.0,other,25.46
4652,151831.0,1007.12,2021-02-12T18:13:52.614Z,pressure,17.0,other,25.46
4654,151830.0,1007.15,2021-02-12T18:13:52.653Z,pressure,17.0,other,25.46
4655,151829.0,1007.15,2021-02-12T18:13:52.692Z,pressure,17.0,other,25.46
4657,151828.0,1007.11,2021-02-12T18:13:52.732Z,pressure,17.0,other,25.46
4659,151827.0,1007.17,2021-02-12T18:13:52.771Z,pressure,17.0,other,25.46
4661,151826.0,1007.17,2021-02-12T18:13:52.810Z,pressure,17.0,other,25.46
4662,151825.0,1007.15,2021-02-12T18:13:52.849Z,pressure,17.0,other,25.46
4664,151824.0,1007.16,2021-02-12T18:13:52.889Z,pressure,17.0,other,25.46
4666,151823.0,1007.13,2021-02-12T18:13:52.928Z,pressure,17.0,other,25.46
4667,151822.0,1007.14,2021-02-12T18:13:52.967Z,pressure,17.0,other,25.46
4669,151821.0,1007.17,2021-02-12T18:13:53.007Z,pressure,17.0,other,25.46
4671,151820.0,1007.22,2021-02-12T18:13:53.046Z,pressure,17.0,other,25.46
4673,151819.0,1007.12,2021-02-12T18:13:53.085Z,pressure,17.0,other,25.46
4674,151818.0,1007.14,2021-02-12T18:13:53.124Z,pressure,17.0,other,25.46
4676,151817.0,1007.17,2021-02-12T18:13:53.164Z,pressure,17.0,other,25.46
4678,151816.0,1007.18,2021-02-12T18:13:53.203Z,pressure,17.0,other,25.46
4679,151815.0,1007.13,2021-02-12T18:13:53.242Z,pressure,17.0,other,25.46
4681,151814.0,1007.16,2021-02-12T18:13:53.282Z,pressure,17.0,other,25.46
4683,151813.0,1007.11,2021-02-12T18:13:53.321Z,pressure,17.0,other,25.46
4685,151812.0,1007.15,2021-02-12T18:13:53.360Z,pressure,17.0,other,25.46
4686,151811.0,1007.13,2021-02-12T18:13:53.399Z,pressure,17.0,other,25.46
4688,151810.0,1007.15,2021-02-12T18:13:53.439Z,pressure,17.0,other,25.46
4690,151809.0,1007.15,2021-02-12T18:13:53.478Z,pressure,17.0,other,25.46
4691,151808.0,1007.16,2021-02-12T18:13:53.517Z,pressure,17.0,other,25.46
4693,151807.0,1007.13,2021-02-12T18:13:53.556Z,pressure,17.0,other,25.46
4695,151806.0,1007.16,2021-02-12T18:13:53.596Z,pressure,17.0,other,25.46
4697,151805.0,1007.17,2021-02-12T18:13:53.635Z,pressure,17.0,other,25.46
4698,151804.0,1007.13,2021-02-12T18:13:53.674Z,pressure,17.0,other,25.46
4700,151803.0,1007.17,2021-02-12T18:13:53.714Z,pressure,17.0,other,25.46
4702,151802.0,1007.14,2021-02-12T18:13:53.753Z,pressure,17.0,other,25.46
4703,151801.0,1007.12,2021-02-12T18:13:53.792Z,pressure,17.0,other,25.46
4705,151800.0,1007.14,2021-02-12T18:13:53.831Z,pressure,17.0,other,25.46
4707,151799.0,1007.17,2021-02-12T18:13:53.871Z,pressure,17.0,other,25.46
4709,151798.0,1007.13,2021-02-12T18:13:53.910Z,pressure,17.0,other,25.46
4710,151797.0,1007.14,2021-02-12T18:13:53.949Z,pressure,17.0,other,25.46
4714,152088.0,1007.13,2021-02-12T18:13:54.119Z,pressure,17.0,other,25.46
4716,152087.0,1007.13,2021-02-12T18:13:54.158Z,pressure,17.0,other,25.46
4718,152086.0,1007.08,2021-02-12T18:13:54.198Z,pressure,17.0,other,25.46
4719,152085.0,1007.12,2021-02-12T18:13:54.237Z,pressure,17.0,other,25.46
4721,152084.0,1007.13,2021-02-12T18:13:54.276Z,pressure,17.0,other,25.46
4723,152083.0,1007.14,2021-02-12T18:13:54.315Z,pressure,17.0,other,25.46
4725,152082.0,1007.12,2021-02-12T18:13:54.355Z,pressure,17.0,other,25.46
4726,152081.0,1007.11,2021-02-12T18:13:54.394Z,pressure,17.0,other,25.46
4728,152080.0,1007.13,2021-02-12T18:13:54.433Z,pressure,17.0,other,25.46
4730,152079.0,1007.11,2021-02-12T18:13:54.472Z,pressure,17.0,other,25.46
4731,152078.0,1007.1,2021-02-12T18:13:54.512Z,pressure,17.0,other,25.46
